Scenario,Dataset,Rep,Parameter,Scale,true,estimate,se,lower95,upper95,covered,CovarianceStatus
D3,Dataset 3,39,gamma_nb[1],optimizer,2.5,2.5622514316787854,0.10559372724531702,2.355287726277964,2.7692151370796068,True,inverse
D3,Dataset 3,39,log_alpha,optimizer,0.0,-0.03336622843518584,0.05157656463547578,-0.13445629512071836,0.0677238382503467,True,inverse
D3,Dataset 3,39,rho,natural_delta,0.4,0.4183246529564862,0.030473237415987783,0.35859710762115016,0.4780521982918222,True,inverse
D3,Dataset 3,39,alpha,natural_delta,1.0,0.9671842843331677,0.049884042755326014,0.8694115605327287,1.0649570081336066,True,inverse
D3,Dataset 3,38,logit_rho,optimizer,-0.4054651081081643,-0.5956441398611833,0.10845127208385076,-0.8082086331455307,-0.3830796465768358,True,inverse
D3,Dataset 3,38,beta_z[0],optimizer,6.6,6.3215494489208375,0.12130342761781342,6.083794730789923,6.559304167051752,False,inverse
D3,Dataset 3,38,beta_z[1],optimizer,-2.1,-1.873014384133398,0.0808813538858124,-2.0315418377495904,-1.7144869305172057,False,inverse
D3,Dataset 3,38,gamma_z[0],optimizer,-2.5,-3.1541282499237737,0.4520575057394906,-4.040160961173175,-2.2680955386743724,True,inverse
D3,Dataset 3,38,gamma_z[1],optimizer,2.0,2.2382342057263123,0.1844981318436245,1.8766178673128082,2.5998505441398163,True,inverse
D3,Dataset 3,38,beta_nb[0],optimizer,8.0,8.403390776780054,0.3243135727693274,7.767736174152172,9.039045379407936,True,inverse
D3,Dataset 3,38,beta_nb[1],optimizer,2.5,2.6420975979249084,0.46532769762203385,1.7300553105857222,3.5541398852640946,True,inverse
D3,Dataset 3,38,gamma_nb[0],optimizer,-2.5,-2.2084573437412605,0.13524727884242288,-2.4735420102724093,-1.9433726772101116,False,inverse
D3,Dataset 3,38,gamma_nb[1],optimizer,2.5,2.392151763817442,0.06512465684681355,2.2645074363976874,2.5197960912371964,True,inverse
D3,Dataset 3,38,log_alpha,optimizer,0.0,-0.072588368620106,0.05205838696073134,-0.17462280706313943,0.029446069822927426,True,inverse
D3,Dataset 3,38,rho,natural_delta,0.4,0.35534087702231293,0.024843338302212865,0.3066479339499757,0.40403382009465016,True,inverse
D3,Dataset 3,38,alpha,natural_delta,1.0,0.9299835616649791,0.04841344412027464,0.8350932111892408,1.0248739121407173,True,inverse
D3,Dataset 3,32,logit_rho,optimizer,-0.4054651081081643,-0.17370581084739511,0.12319267148995937,-0.41516344696771545,0.06775182527292525,True,inverse
D3,Dataset 3,32,beta_z[0],optimizer,6.6,6.668411779090257,0.10283285819631445,6.4668593770254805,6.869964181155034,True,inverse
D3,Dataset 3,32,beta_z[1],optimizer,-2.1,-2.121108347070796,0.07069077283873268,-2.259662261834712,-1.98255443230688,True,inverse
D3,Dataset 3,32,gamma_z[0],optimizer,-2.5,-2.2231855964873355,0.2834180357458427,-2.778684946549187,-1.6676862464254838,True,inverse
D3,Dataset 3,32,gamma_z[1],optimizer,2.0,2.011916327622801,0.11662895757649636,1.7833235707728683,2.240509084472734,True,inverse
D3,Dataset 3,32,beta_nb[0],optimizer,8.0,8.424659419061756,0.34621986053185694,7.746068492419316,9.103250345704195,True,inverse
D3,Dataset 3,32,beta_nb[1],optimizer,2.5,2.329357759813221,0.4445447129232633,1.458050122483625,3.200665397142817,True,inverse
D3,Dataset 3,32,gamma_nb[0],optimizer,-2.5,-2.7251243308899724,0.285929974095789,-3.285547080117719,-2.164701581662226,True,inverse
D3,Dataset 3,32,gamma_nb[1],optimizer,2.5,2.517580045769275,0.12703856173944156,2.2685844647599698,2.7665756267785806,True,inverse
D3,Dataset 3,32,log_alpha,optimizer,0.0,0.07770058298634551,0.05024728499332287,-0.02078409560056732,0.17618526157325834,True,inverse
D3,Dataset 3,32,rho,natural_delta,0.4,0.45668241357124234,0.03056700750598112,0.39677107885951934,0.5165937482829653,True,inverse
D3,Dataset 3,32,alpha,natural_delta,1.0,1.080799000609013,0.054307215404099614,0.9743568584169777,1.187241142801048,True,inverse
D3,Dataset 3,40,logit_rho,optimizer,-0.4054651081081643,-0.36097738890094466,0.10380966957031376,-0.5644443412587596,-0.15751043654312968,True,inverse
D3,Dataset 3,40,beta_z[0],optimizer,6.6,6.644950495715917,0.10193412145011996,6.445159617673681,6.844741373758152,True,inverse
D3,Dataset 3,40,beta_z[1],optimizer,-2.1,-2.185410266229285,0.055166381832990496,-2.2935363746219464,-2.0772841578366235,True,inverse
D3,Dataset 3,40,gamma_z[0],optimizer,-2.5,-2.425808770434912,0.2595457663595351,-2.9345184724996005,-1.9170990683702231,True,inverse
D3,Dataset 3,40,gamma_z[1],optimizer,2.0,1.9659420297853816,0.10649074777856658,1.7572201641393912,2.174663895431372,True,inverse
D3,Dataset 3,40,beta_nb[0],optimizer,8.0,7.864474981240315,0.2933491351756176,7.289510676296104,8.439439286184525,True,inverse
D3,Dataset 3,40,beta_nb[1],optimizer,2.5,3.0360967546054267,0.4073144808654772,2.2377603721090913,3.834433137101762,True,inverse
D3,Dataset 3,40,gamma_nb[0],optimizer,-2.5,-2.3623686717480514,0.15878309492539078,-2.673583537801817,-2.0511538056942857,True,inverse
D3,Dataset 3,40,gamma_nb[1],optimizer,2.5,2.3923285941009143,0.07434924205343718,2.2466040796761773,2.5380531085256512,True,inverse
D3,Dataset 3,40,log_alpha,optimizer,0.0,-0.07736109610871612,0.049373759986060896,-0.1741336656813955,0.019411473463963227,True,inverse
D3,Dataset 3,40,rho,natural_delta,0.4,0.41072298825721615,0.025125014377472086,0.3614779600773709,0.4599680164370614,True,inverse
D3,Dataset 3,40,alpha,natural_delta,1.0,0.9255555787395674,0.045698158998447085,0.8359871871026111,1.0151239703765236,True,inverse
D3,Dataset 3,41,logit_rho,optimizer,-0.4054651081081643,-0.2434644700702752,0.13642305188236348,-0.5108536517597076,0.02392471161915724,True,inverse
D3,Dataset 3,41,beta_z[0],optimizer,6.6,6.522121762279044,0.10565785568481315,6.31503236513681,6.729211159421277,True,inverse
D3,Dataset 3,41,beta_z[1],optimizer,-2.1,-2.000386723710544,0.06913429061612437,-2.135889933318148,-1.8648835141029405,True,inverse
D3,Dataset 3,41,gamma_z[0],optimizer,-2.5,-2.2162079831113703,0.3297082035076905,-2.8624360619864437,-1.569979904236297,True,inverse
D3,Dataset 3,41,gamma_z[1],optimizer,2.0,1.905390705162112,0.12678898278948278,1.6568842988947257,2.1538971114294982,True,inverse
D3,Dataset 3,41,beta_nb[0],optimizer,8.0,8.462486236801544,0.3395189925362484,7.797029011430497,9.12794346217259,True,inverse
D3,Dataset 3,41,beta_nb[1],optimizer,2.5,2.1363744582979414,0.435701368581206,1.2823997758787775,2.9903491407171052,True,inverse
D3,Dataset 3,41,gamma_nb[0],optimizer,-2.5,-2.7735239358716175,0.3093648933780341,-3.3798791268925643,-2.1671687448506707,True,inverse
D3,Dataset 3,41,gamma_nb[1],optimizer,2.5,2.5654582627252314,0.13634601749422862,2.2982200684365433,2.8326964570139195,True,inverse
D3,Dataset 3,41,log_alpha,optimizer,0.0,0.03248309522374314,0.049180334016294,-0.0639103594481931,0.12887654989567937,True,inverse
D3,Dataset 3,41,rho,natural_delta,0.4,0.43943276398565,0.033605310000598104,0.3735663563844777,0.5052991715868222,True,inverse
D3,Dataset 3,41,alpha,natural_delta,1.0,1.0330164300847482,0.050804093075887534,0.9334404076560087,1.1325924525134878,True,inverse
D3,Dataset 3,35,logit_rho,optimizer,-0.4054651081081643,-0.37377479154334686,0.12422870086663812,-0.6172630452419576,-0.13028653784473615,True,inverse
D3,Dataset 3,35,beta_z[0],optimizer,6.6,6.539870017849131,0.10996863707225502,6.324331489187511,6.7554085465107505,True,inverse
D3,Dataset 3,35,beta_z[1],optimizer,-2.1,-2.0719198967978154,0.06530922665966013,-2.1999259810507494,-1.9439138125448816,True,inverse
D3,Dataset 3,35,gamma_z[0],optimizer,-2.5,-2.4052284560558617,0.3368611028723744,-3.0654762176857155,-1.7449806944260078,True,inverse
D3,Dataset 3,35,gamma_z[1],optimizer,2.0,1.9713384650721297,0.13252013045985905,1.711599009370806,2.2310779207734535,True,inverse
D3,Dataset 3,35,beta_nb[0],optimizer,8.0,8.017217730806934,0.30138272180225206,7.4265075960745195,8.607927865539347,True,inverse
D3,Dataset 3,35,beta_nb[1],optimizer,2.5,2.6849901832538867,0.41690074606599636,1.8678647209645338,3.5021156455432396,True,inverse
D3,Dataset 3,35,gamma_nb[0],optimizer,-2.5,-2.4390316836889188,0.2134077480701791,-2.8573108699064695,-2.020752497471368,True,inverse
D3,Dataset 3,35,gamma_nb[1],optimizer,2.5,2.468971152436096,0.09275773613456241,2.2871659896123537,2.6507763152598383,True,inverse
D3,Dataset 3,35,log_alpha,optimizer,0.0,-0.048061338034502965,0.0522955001199703,-0.15056051826964476,0.054437842200638825,True,inverse
D3,Dataset 3,35,rho,natural_delta,0.4,0.40762921472267183,0.029997210973460857,0.3488346812146885,0.46642374823065513,True,inverse
D3,Dataset 3,35,alpha,natural_delta,1.0,0.953075325517364,0.04984155079993404,0.8553858859494933,1.0507647650852348,True,inverse
D3,Dataset 3,37,logit_rho,optimizer,-0.4054651081081643,-0.39414027017187697,0.15971469507201927,-0.7071810725130347,-0.0810994678307192,True,inverse
D3,Dataset 3,37,beta_z[0],optimizer,6.6,6.614731276676226,0.1086762276999803,6.401725870384264,6.827736682968188,True,inverse
D3,Dataset 3,37,beta_z[1],optimizer,-2.1,-2.1211925584744713,0.06340792176674251,-2.2454720851372865,-1.996913031811656,True,inverse
D3,Dataset 3,37,gamma_z[0],optimizer,-2.5,-2.4985404656749717,0.47330734259618307,-3.4262228571634905,-1.5708580741864528,True,inverse
D3,Dataset 3,37,gamma_z[1],optimizer,2.0,2.0031433989672194,0.17854647286724945,1.6531923121474104,2.3530944857870284,True,inverse
D3,Dataset 3,37,beta_nb[0],optimizer,8.0,8.106561014046344,0.3252684526446308,7.469034846862868,8.74408718122982,True,inverse
D3,Dataset 3,37,beta_nb[1],optimizer,2.5,2.175764790422885,0.47812820010168433,1.2386335182235837,3.112896062622186,True,inverse
D3,Dataset 3,37,gamma_nb[0],optimizer,-2.5,-2.5657914872750593,0.2896552171805332,-3.1335157129489044,-1.9980672616012143,True,inverse
D3,Dataset 3,37,gamma_nb[1],optimizer,2.5,2.519483928902978,0.11398832924368085,2.2960668035853633,2.7429010542205923,True,inverse
D3,Dataset 3,37,log_alpha,optimizer,0.0,0.036885852096631665,0.05431573286094015,-0.06957298431081102,0.14334468850407436,True,inverse
D3,Dataset 3,37,rho,natural_delta,0.4,0.40272101352721773,0.03841726147247679,0.32742318104116325,0.4780188460132722,True,inverse
D3,Dataset 3,37,alpha,natural_delta,1.0,1.0375745771156684,0.05635662355391759,0.9271155949499899,1.1480335592813469,True,inverse
D3,Dataset 3,44,logit_rho,optimizer,-0.4054651081081643,-0.38294598322129636,0.13321752819725588,-0.6440523384879179,-0.12183962795467485,True,inverse
D3,Dataset 3,44,beta_z[0],optimizer,6.6,6.652674868502575,0.11918683535687653,6.419068671203097,6.886281065802053,True,inverse
D3,Dataset 3,44,beta_z[1],optimizer,-2.1,-2.177097508454356,0.08358595998523309,-2.3409259900254127,-2.013269026883299,True,inverse
D3,Dataset 3,44,gamma_z[0],optimizer,-2.5,-2.268697869414171,0.34146593895231486,-2.937971109760708,-1.5994246290676337,True,inverse
D3,Dataset 3,44,gamma_z[1],optimizer,2.0,1.9253756979772347,0.1338810941207165,1.6629687535006303,2.187782642453839,True,inverse
D3,Dataset 3,44,beta_nb[0],optimizer,8.0,8.212386748796021,0.3052639256519973,7.6140694545181065,8.810704043073937,True,inverse
D3,Dataset 3,44,beta_nb[1],optimizer,2.5,2.102241256983027,0.4085386875334113,1.3015054294175408,2.9029770845485134,True,inverse
D3,Dataset 3,44,gamma_nb[0],optimizer,-2.5,-2.618232650833827,0.24769017609321833,-3.1037053959765353,-2.132759905691119,True,inverse
D3,Dataset 3,44,gamma_nb[1],optimizer,2.5,2.5181323958090953,0.10681435182411148,2.3087762662338367,2.727488525384354,True,inverse
D3,Dataset 3,44,log_alpha,optimizer,0.0,-0.051894547805177826,0.04892763611695502,-0.14779271459440968,0.04400361898405401,True,inverse
D3,Dataset 3,44,rho,natural_delta,0.4,0.40541655869124404,0.0321126143959233,0.3424758344752344,0.4683572829072537,True,inverse
D3,Dataset 3,44,alpha,natural_delta,1.0,0.9494289809340387,0.04645331569803207,0.8583804821658958,1.0404774797021816,True,inverse
D3,Dataset 3,42,logit_rho,optimizer,-0.4054651081081643,-0.46476867750695516,0.133124350969439,-0.7256924054070556,-0.20384494960685473,True,inverse
D3,Dataset 3,42,beta_z[0],optimizer,6.6,6.754635879688742,0.11520295652131948,6.528838084906956,6.980433674470528,True,inverse
D3,Dataset 3,42,beta_z[1],optimizer,-2.1,-2.1691958538041622,0.07549055971135599,-2.31715735083842,-2.0212343567699045,True,inverse
D3,Dataset 3,42,gamma_z[0],optimizer,-2.5,-2.5199304347232228,0.42237805433063275,-3.347791421211263,-1.6920694482351826,True,inverse
D3,Dataset 3,42,gamma_z[1],optimizer,2.0,2.0196880586601504,0.16932385618876897,1.6878133005301632,2.3515628167901377,True,inverse
D3,Dataset 3,42,beta_nb[0],optimizer,8.0,7.848555508913211,0.299393760267387,7.261743738789133,8.43536727903729,True,inverse
D3,Dataset 3,42,beta_nb[1],optimizer,2.5,2.3326504494524074,0.4242728604644419,1.5010756429421013,3.1642252559627133,True,inverse
D3,Dataset 3,42,gamma_nb[0],optimizer,-2.5,-2.6353112300595245,0.2531426350439163,-3.1314707947456006,-2.1391516653734484,True,inverse
D3,Dataset 3,42,gamma_nb[1],optimizer,2.5,2.5644830718475577,0.11087302360926797,2.3471719455733924,2.781794198121723,True,inverse
D3,Dataset 3,42,log_alpha,optimizer,0.0,0.07773854781488794,0.05018205799847397,-0.02061828586212104,0.1760953814918969,True,inverse
D3,Dataset 3,42,rho,natural_delta,0.4,0.3858551724883688,0.031546605029261224,0.3240238266310168,0.4476865183457208,True,inverse
D3,Dataset 3,42,alpha,natural_delta,1.0,1.0808400337366628,0.05423877726004578,0.9745320303069731,1.1871480371663525,True,inverse
D3,Dataset 3,43,logit_rho,optimizer,-0.4054651081081643,-0.26535050057544224,0.11388030276092469,-0.4885558939868546,-0.04214510716402986,True,inverse
D3,Dataset 3,43,beta_z[0],optimizer,6.6,6.522769461880648,0.10916253349406942,6.308810896232272,6.736728027529024,True,inverse
D3,Dataset 3,43,beta_z[1],optimizer,-2.1,-2.0938159079728957,0.0688974457144507,-2.2288549015732193,-1.9587769143725724,True,inverse
D3,Dataset 3,43,gamma_z[0],optimizer,-2.5,-2.09814922347906,0.238318748350691,-2.565253970246414,-1.6310444767117056,True,inverse
D3,Dataset 3,43,gamma_z[1],optimizer,2.0,1.8201561716582626,0.09543037727206428,1.6331126322050167,2.0071997111115087,True,inverse
D3,Dataset 3,43,beta_nb[0],optimizer,8.0,8.109848435812008,0.31148695704244517,7.499334000008815,8.720362871615201,True,inverse
D3,Dataset 3,43,beta_nb[1],optimizer,2.5,2.2817208364518144,0.39905886575529914,1.499565459571428,3.063876213332201,True,inverse
D3,Dataset 3,43,gamma_nb[0],optimizer,-2.5,-2.9054505072676493,0.2438192831911332,-3.3833363023222702,-2.4275647122130284,True,inverse
D3,Dataset 3,43,gamma_nb[1],optimizer,2.5,2.6914737880596022,0.11535210735128122,2.465383657651091,2.9175639184681135,True,inverse
D3,Dataset 3,43,log_alpha,optimizer,0.0,-0.004707789907216965,0.048271059244675854,-0.09931906602678164,0.0899034862123477,True,inverse
D3,Dataset 3,43,rho,natural_delta,0.4,0.4340488944903882,0.0279747478109109,0.37921838878100284,0.48887940019977355,True,inverse
D3,Dataset 3,43,alpha,natural_delta,1.0,0.9953032743661206,0.04804434332334687,0.9011363614523608,1.0894701872798804,True,inverse
D3,Dataset 3,45,logit_rho,optimizer,-0.4054651081081643,-0.3665788296868638,0.1463255740838477,-0.6533769548912052,-0.07978070448252234,True,inverse
D3,Dataset 3,45,beta_z[0],optimizer,6.6,6.583067687420488,0.11341547101398954,6.360773364233069,6.805362010607908,True,inverse
D3,Dataset 3,45,beta_z[1],optimizer,-2.1,-2.0519222720336603,0.07021257789348855,-2.1895389247048977,-1.9143056193624228,True,inverse
D3,Dataset 3,45,gamma_z[0],optimizer,-2.5,-2.1792284113240052,0.35710227157059765,-2.8791488636023765,-1.479307959045634,True,inverse
D3,Dataset 3,45,gamma_z[1],optimizer,2.0,1.8675091759277527,0.13187981913169464,1.6090247304296312,2.125993621425874,True,inverse
D3,Dataset 3,45,beta_nb[0],optimizer,8.0,7.854502855090502,0.30758091210263394,7.251644267369339,8.457361442811663,True,inverse
D3,Dataset 3,45,beta_nb[1],optimizer,2.5,2.8334403274202433,0.4336631884077955,1.9834604781409642,3.6834201766995225,True,inverse
D3,Dataset 3,45,gamma_nb[0],optimizer,-2.5,-2.691602061550814,0.28496818656479245,-3.250139707217807,-2.133064415883821,True,inverse
D3,Dataset 3,45,gamma_nb[1],optimizer,2.5,2.61672590924179,0.12302366910144096,2.3755995178029656,2.8578523006806145,True,inverse
D3,Dataset 3,45,log_alpha,optimizer,0.0,-0.028121842349200264,0.04917229774942246,-0.12449954593806828,0.06825586123966776,True,inverse
D3,Dataset 3,45,rho,natural_delta,0.4,0.40936795486730826,0.03537945073054897,0.34002423143543226,0.47871167829918426,True,inverse
D3,Dataset 3,45,alpha,natural_delta,1.0,0.9722698959358317,0.047808744815756705,0.8785647560969485,1.0659750357747149,True,inverse
D3,Dataset 3,46,logit_rho,optimizer,-0.4054651081081643,-0.34770061172559563,0.18789439170564565,-0.7159736194686611,0.02057239601746985,True,inverse
D3,Dataset 3,46,beta_z[0],optimizer,6.6,6.2529292842033675,0.11462797042055586,6.028258462179078,6.477600106227657,False,inverse
D3,Dataset 3,46,beta_z[1],optimizer,-2.1,-1.951074734215207,0.07364265509551753,-2.0954143382024215,-1.8067351302279926,False,inverse
D3,Dataset 3,46,gamma_z[0],optimizer,-2.5,-2.153974655953415,0.48763586536086,-3.1097409520607004,-1.1982083598461295,True,inverse
D3,Dataset 3,46,gamma_z[1],optimizer,2.0,1.82400997887107,0.1782584343939575,1.4746234474589133,2.1733965102832267,True,inverse
D3,Dataset 3,46,beta_nb[0],optimizer,8.0,8.515278127492868,0.34246867500575806,7.844039524481582,9.186516730504154,True,inverse
D3,Dataset 3,46,beta_nb[1],optimizer,2.5,2.1774660012777325,0.4651023092066925,1.2658654752326153,3.0890665273228497,True,inverse
D3,Dataset 3,46,gamma_nb[0],optimizer,-2.5,-2.6204755199511216,0.38217257485303735,-3.369533766663075,-1.8714172732391683,True,inverse
D3,Dataset 3,46,gamma_nb[1],optimizer,2.5,2.561646782176768,0.15903716165224793,2.2499339453383618,2.873359619015174,True,inverse
D3,Dataset 3,46,log_alpha,optimizer,0.0,-0.04672335305814848,0.05184289781552785,-0.14833543277658306,0.0548887266602861,True,inverse
D3,Dataset 3,46,rho,natural_delta,0.4,0.4139401275806119,0.045581995384817,0.3245994166263706,0.5032808385348532,True,inverse
D3,Dataset 3,46,alpha,natural_delta,1.0,0.9543513794643791,0.04947634104567985,0.8573777510148466,1.0513250079139116,True,inverse
D3,Dataset 3,52,logit_rho,optimizer,-0.4054651081081643,-0.4747739174774091,0.11278758432372019,-0.6958375827519007,-0.25371025220291754,True,inverse
D3,Dataset 3,52,beta_z[0],optimizer,6.6,6.621612560907145,0.1153120977842339,6.395600849250046,6.847624272564243,True,inverse
D3,Dataset 3,52,beta_z[1],optimizer,-2.1,-2.1001313014536924,0.07382559408989817,-2.2448294658698926,-1.955433137037492,True,inverse
D3,Dataset 3,52,gamma_z[0],optimizer,-2.5,-2.7870756891505932,0.3810595523915045,-3.533952411837942,-2.0401989664632443,True,inverse
D3,Dataset 3,52,gamma_z[1],optimizer,2.0,2.1279944990947928,0.15615222781042,1.8219361325863694,2.434052865603216,True,inverse
D3,Dataset 3,52,beta_nb[0],optimizer,8.0,7.883843061058682,0.291119895960263,7.313248064976567,8.454438057140798,True,inverse
D3,Dataset 3,52,beta_nb[1],optimizer,2.5,2.5574276807452656,0.41660060565059276,1.7408904936701037,3.3739648678204275,True,inverse
D3,Dataset 3,52,gamma_nb[0],optimizer,-2.5,-2.4071060361572463,0.17615596949135895,-2.7523717363603097,-2.061840335954183,True,inverse
D3,Dataset 3,52,gamma_nb[1],optimizer,2.5,2.474467321058902,0.07965838705871801,2.3183368824238144,2.6305977596939893,True,inverse
D3,Dataset 3,52,log_alpha,optimizer,0.0,-0.013657095027060261,0.05198081602852337,-0.11553949444296607,0.08822530438884554,True,inverse
D3,Dataset 3,52,rho,natural_delta,0.4,0.38348694556491464,0.026665771706251243,0.3312220330206622,0.43575185810916706,True,inverse
D3,Dataset 3,52,alpha,natural_delta,1.0,0.9864357399957787,0.05127573472468089,0.8859352999354042,1.0869361800561532,True,inverse
D3,Dataset 3,48,logit_rho,optimizer,-0.4054651081081643,-0.4329964532661983,0.11420098448974876,-0.6568303828661058,-0.20916252366629073,True,inverse
D3,Dataset 3,48,beta_z[0],optimizer,6.6,6.556717859347872,0.11936354564126171,6.322765309890999,6.790670408804745,True,inverse
D3,Dataset 3,48,beta_z[1],optimizer,-2.1,-2.10573657976563,0.07887235147020052,-2.260326388647223,-1.951146770884037,True,inverse
D3,Dataset 3,48,gamma_z[0],optimizer,-2.5,-2.5812895833316625,0.3339219996912277,-3.2357767027264686,-1.9268024639368562,True,inverse
D3,Dataset 3,48,gamma_z[1],optimizer,2.0,1.9977861532481795,0.13351991852987335,1.7360871129296278,2.2594851935667313,True,inverse
D3,Dataset 3,48,beta_nb[0],optimizer,8.0,7.981989113951487,0.3030757135017291,7.387960715488098,8.576017512414875,True,inverse
D3,Dataset 3,48,beta_nb[1],optimizer,2.5,2.5305209427517625,0.4252110844507267,1.6971072172283383,3.3639346682751867,True,inverse
D3,Dataset 3,48,gamma_nb[0],optimizer,-2.5,-2.392946241908535,0.17011300042967742,-2.726367722750703,-2.0595247610663674,True,inverse
D3,Dataset 3,48,gamma_nb[1],optimizer,2.5,2.4695235608707016,0.07820271261844698,2.3162462441385454,2.6228008776028577,True,inverse
D3,Dataset 3,48,log_alpha,optimizer,0.0,-0.05909882647520905,0.05109550069581005,-0.15924600783899676,0.04104835488857864,True,inverse
D3,Dataset 3,48,rho,natural_delta,0.4,0.3934110336567723,0.02725278501283799,0.3399955750316099,0.4468264922819348,True,inverse
D3,Dataset 3,48,alpha,natural_delta,1.0,0.9426136093733506,0.04816331433361606,0.8482135132794631,1.0370137054672381,True,inverse
D3,Dataset 3,47,logit_rho,optimizer,-0.4054651081081643,-0.4895612878229574,0.11437433453907442,-0.7137349835195432,-0.26538759212637153,True,inverse
D3,Dataset 3,47,beta_z[0],optimizer,6.6,6.645169823267676,0.11834658167455729,6.413210523185544,6.877129123349809,True,inverse
D3,Dataset 3,47,beta_z[1],optimizer,-2.1,-2.057711451870263,0.07734260568491401,-2.2093029590126942,-1.9061199447278314,True,inverse
D3,Dataset 3,47,gamma_z[0],optimizer,-2.5,-2.728754359114017,0.36410059773863335,-3.4423915306817383,-2.015117187546296,True,inverse
D3,Dataset 3,47,gamma_z[1],optimizer,2.0,2.07055608422527,0.14532286087001486,1.785723276920041,2.3553888915304992,True,inverse
D3,Dataset 3,47,beta_nb[0],optimizer,8.0,7.648538309463611,0.2928714032321992,7.0745103591285,8.222566259798722,True,inverse
D3,Dataset 3,47,beta_nb[1],optimizer,2.5,3.3083498889506515,0.4303891805967213,2.4647870949810775,4.1519126829202255,True,inverse
D3,Dataset 3,47,gamma_nb[0],optimizer,-2.5,-2.3628229507436345,0.16067000449854135,-2.6777361595607756,-2.0479097419264933,True,inverse
D3,Dataset 3,47,gamma_nb[1],optimizer,2.5,2.4697307474896264,0.07486086919762545,2.3230034438622806,2.616458051116972,True,inverse
D3,Dataset 3,47,log_alpha,optimizer,0.0,-0.06617173833049948,0.04931743855293029,-0.16283391789424284,0.03049044123324389,True,inverse
D3,Dataset 3,47,rho,natural_delta,0.4,0.3799969224788224,0.02694650873885786,0.32718176535066096,0.4328120796069838,True,inverse
D3,Dataset 3,47,alpha,natural_delta,1.0,0.9359701085442134,0.046159648315508735,0.8454971978458162,1.0264430192426104,True,inverse
D3,Dataset 3,49,logit_rho,optimizer,-0.4054651081081643,-0.2757055182729786,0.13830240755366568,-0.5467782370781633,-0.00463279946779388,True,inverse
D3,Dataset 3,49,beta_z[0],optimizer,6.6,6.734781463522275,0.10716519764442245,6.524737676139207,6.9448252509053425,True,inverse
D3,Dataset 3,49,beta_z[1],optimizer,-2.1,-2.1660674597787786,0.06289496532564774,-2.289341591817048,-2.042793327740509,True,inverse
D3,Dataset 3,49,gamma_z[0],optimizer,-2.5,-2.1102083143606634,0.31860614863659953,-2.7346763656883986,-1.4857402630329282,True,inverse
D3,Dataset 3,49,gamma_z[1],optimizer,2.0,1.856010802995118,0.12217265963876885,1.616552390103131,2.0954692158871047,True,inverse
D3,Dataset 3,49,beta_nb[0],optimizer,8.0,8.014819107405565,0.31192190846687073,7.403452166810498,8.626186048000632,True,inverse
D3,Dataset 3,49,beta_nb[1],optimizer,2.5,2.2283435130274665,0.40139727012843146,1.4416048635757408,3.0150821624791924,True,inverse
D3,Dataset 3,49,gamma_nb[0],optimizer,-2.5,-2.780221412074378,0.30426891966298325,-3.376588494613825,-2.1838543295349306,True,inverse
D3,Dataset 3,49,gamma_nb[1],optimizer,2.5,2.5844406461996092,0.13505286359726512,2.3197370335489698,2.8491442588502487,True,inverse
D3,Dataset 3,49,log_alpha,optimizer,0.0,0.023623374950489585,0.04979181738578649,-0.07396858712565194,0.12121533702663109,True,inverse
D3,Dataset 3,49,rho,natural_delta,0.4,0.43150693839452664,0.033926783874658126,0.3650104420001967,0.49800343478885656,True,inverse
D3,Dataset 3,49,alpha,natural_delta,1.0,1.023904617135775,0.05098207171688814,0.9239797565706743,1.123829477700876,True,inverse
D3,Dataset 3,50,logit_rho,optimizer,-0.4054651081081643,-0.4914822849460347,0.11559657191107046,-0.7180515658917328,-0.26491300400033657,True,inverse
D3,Dataset 3,50,beta_z[0],optimizer,6.6,6.635634162902484,0.11714382839014524,6.406032259257799,6.865236066547169,True,inverse
D3,Dataset 3,50,beta_z[1],optimizer,-2.1,-2.180150048817608,0.07641242812523005,-2.329918407943059,-2.030381689692157,True,inverse
D3,Dataset 3,50,gamma_z[0],optimizer,-2.5,-2.5885501232434174,0.35862642265128536,-3.2914579116399367,-1.885642334846898,True,inverse
D3,Dataset 3,50,gamma_z[1],optimizer,2.0,2.003783331393654,0.14545545425444917,1.7186906410549339,2.2888760217323747,True,inverse
D3,Dataset 3,50,beta_nb[0],optimizer,8.0,7.5432821130700916,0.285895751300137,6.9829264405218225,8.10363778561836,True,inverse
D3,Dataset 3,50,beta_nb[1],optimizer,2.5,2.9380170722901866,0.42395497715830693,2.107065317059905,3.7689688275204682,True,inverse
D3,Dataset 3,50,gamma_nb[0],optimizer,-2.5,-2.4785218092840693,0.17874191513714244,-2.8288559629528685,-2.12818765561527,True,inverse
D3,Dataset 3,50,gamma_nb[1],optimizer,2.5,2.5295825765517006,0.08073133572712272,2.3713491585265403,2.687815994576861,True,inverse
D3,Dataset 3,50,log_alpha,optimizer,0.0,-0.015894630582752024,0.04953431976863299,-0.11298189732927268,0.08119263616376864,True,inverse
D3,Dataset 3,50,rho,natural_delta,0.4,0.3795444414231002,0.027221889709722887,0.32618953759204333,0.432899345254157,True,inverse
D3,Dataset 3,50,alpha,natural_delta,1.0,0.9842310224409312,0.04875321419179768,0.8886747226250078,1.0797873222568546,True,inverse
