Scenario,DatasetLabel,Rep,Dataset,Model,Link,Log-Likelihood,AIC,BIC,nobs,n_params,success,nit,grad_norm_inf,cov_status,min_info_eig,info_rank,message,fit_elapsed_sec
D1,Dataset 1,85,D1,ZIP--ZINB,identity,-44036.38645428223,88092.77290856445,88171.80778408982,20000,10,True,40,4.740490354132598e-05,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,87,D1,Poisson,identity,-96717.21102762855,193438.4220552572,193454.2290303622,20000,2,True,8,0.0001326366944925,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,87,D1,NB,identity,-46245.99923189791,92497.9984637958,92521.70892645342,20000,3,True,8,3.944008630379567e-05,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,87,D1,ZIP,identity,-69014.7451243344,138037.4902486688,138069.10419887895,20000,4,True,12,0.0002141813755391,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,87,D1,ZINB,identity,-45465.92034938748,90941.84069877496,90981.35813653764,20000,5,True,18,9.773463802376092e-05,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,87,D1,P+NB,identity,-44965.07577586187,89942.15155172374,89989.57247703896,20000,6,True,36,6.362249668789843e-05,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,87,D1,Z+P+NB,identity,-44404.157375727606,88824.31475145521,88887.5426518755,20000,8,True,23,0.0020522883842044,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,87,D1,ZIP--ZINB,identity,-44326.390716848815,88672.78143369763,88751.816309223,20000,10,True,47,0.0001674725568166,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,88,D1,Poisson,identity,-98796.0599723884,197596.1199447768,197611.9269198819,20000,2,True,7,1.6575414528929855e-05,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,88,D1,NB,identity,-46800.62589832532,93607.25179665064,93630.96225930825,20000,3,True,18,3.482091002382504e-05,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,88,D1,ZIP,identity,-71888.476728952,143784.953457904,143816.56740811415,20000,4,True,12,0.000160281134667,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,88,D1,ZINB,identity,-46056.40757461095,92122.81514922187,92162.33258698456,20000,5,True,15,0.000127624681797,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,88,D1,P+NB,identity,-45414.88674981519,90841.77349963038,90889.1944249456,20000,6,True,13,0.0004060722693582,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,88,D1,Z+P+NB,identity,-44858.15984537524,89732.31969075048,89795.54759117076,20000,8,True,21,0.0008340754587747,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,88,D1,ZIP--ZINB,identity,-44802.40573205425,89624.8114641085,89703.84633963386,20000,10,True,40,0.0004273892212204,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,89,D1,Poisson,identity,-98704.82904082486,197413.6580816497,197429.4650567548,20000,2,True,7,1.763745817872503e-05,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,89,D1,NB,identity,-46616.05816461358,93238.11632922717,93261.82679188476,20000,3,True,11,0.0002204742469302,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,89,D1,ZIP,identity,-71008.16351426844,142024.32702853688,142055.94097874704,20000,4,True,13,8.576715612385044e-05,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,89,D1,ZINB,identity,-45841.09182649221,91692.1836529844,91731.7010907471,20000,5,True,21,0.0010360547541646,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,89,D1,P+NB,identity,-45299.17591698983,90610.35183397966,90657.77275929488,20000,6,True,17,0.0004118268431668,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,89,D1,Z+P+NB,identity,-44733.82059639322,89483.64119278644,89546.86909320673,20000,8,True,34,0.0005515791082119,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,89,D1,ZIP--ZINB,identity,-44663.23441349204,89346.46882698408,89425.50370250945,20000,10,True,15,2.513053057384696e-05,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,90,D1,Poisson,identity,-97612.64349341576,195229.28698683155,195245.09396193665,20000,2,True,7,1.865821717350613e-05,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,90,D1,NB,identity,-46287.40323395899,92580.80646791798,92604.51693057558,20000,3,True,8,4.3777660170690735e-06,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,90,D1,ZIP,identity,-70026.43500482017,140060.87000964035,140092.4839598505,20000,4,True,13,0.0002161645608193,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,90,D1,ZINB,identity,-45555.02913744497,91120.05827488996,91159.57571265264,20000,5,True,13,0.0002749608323395,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,90,D1,P+NB,identity,-44924.18181488798,89860.36362977597,89907.78455509119,20000,6,True,16,9.570955802153634e-05,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,90,D1,Z+P+NB,identity,-44385.46549637715,88786.9309927543,88850.1588931746,20000,8,True,22,0.0001442719690905,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,90,D1,ZIP--ZINB,identity,-44329.12634130585,88678.2526826117,88757.28755813706,20000,10,True,45,0.0002097216501219,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,93,D1,Poisson,identity,-100911.67136294712,201827.34272589424,201843.1497009993,20000,2,True,8,5.958956691465289e-05,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,93,D1,NB,identity,-46681.193910299975,93368.38782059996,93392.09828325755,20000,3,True,18,1.2594179985114806e-05,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,93,D1,ZIP,identity,-73068.07672908664,146144.15345817327,146175.76740838343,20000,4,True,11,0.000507417223825,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,93,D1,ZINB,identity,-45961.97753136364,91933.95506272728,91973.47250048997,20000,5,True,14,0.0002299003357152,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,93,D1,P+NB,identity,-45212.2952617041,90436.5905234082,90484.01144872342,20000,6,True,15,0.000421929842667,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,93,D1,Z+P+NB,identity,-44658.06191884997,89332.12383769994,89395.35173812023,20000,8,True,21,0.000285849987741,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,93,D1,ZIP--ZINB,identity,-44590.92150760458,89201.84301520916,89280.87789073453,20000,10,True,15,0.0003322040429817,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,92,D1,Poisson,identity,-94735.76436654512,189475.52873309024,189491.3357081953,20000,2,True,10,5.568513934672836e-05,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,92,D1,NB,identity,-46369.96051086843,92745.92102173688,92769.63148439449,20000,3,True,18,3.1029543750393795e-05,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,92,D1,ZIP,identity,-68334.01781294774,136676.03562589549,136707.64957610564,20000,4,True,14,9.157475057564036e-05,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,92,D1,ZINB,identity,-45601.15988718542,91212.31977437084,91251.83721213353,20000,5,True,17,0.0002131329415435,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,92,D1,P+NB,identity,-45099.68217219772,90211.36434439544,90258.78526971066,20000,6,True,20,8.055037098131379e-05,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,92,D1,Z+P+NB,identity,-44543.61316820292,89103.22633640583,89166.45423682612,20000,8,True,25,0.0002439882977373,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,92,D1,ZIP--ZINB,identity,-44460.22051995775,88940.4410399155,89019.47591544087,20000,10,True,43,0.0002337765299638,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,91,D1,Poisson,identity,-98917.4164525212,197838.8329050424,197854.63988014747,20000,2,True,7,2.665901218801281e-05,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,91,D1,NB,identity,-46502.540002285954,93011.08000457192,93034.79046722953,20000,3,True,6,0.0002656961875686,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,91,D1,ZIP,identity,-71682.53830904978,143373.07661809956,143404.6905683097,20000,4,True,10,5.090525121076439e-05,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,91,D1,ZINB,identity,-45846.1081734225,91702.216346845,91741.73378460768,20000,5,True,16,0.0002396256061325,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,91,D1,P+NB,identity,-45155.58397390026,90323.16794780052,90370.58887311576,20000,6,True,28,8.22180871286049e-05,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,91,D1,Z+P+NB,identity,-44662.87596706646,89341.75193413292,89404.9798345532,20000,8,True,20,0.0004438505936805,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,91,D1,ZIP--ZINB,identity,-44590.25441715894,89200.50883431788,89279.54370984324,20000,10,True,50,0.0002390766056915,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,94,D1,Poisson,identity,-99667.62967921696,199339.2593584339,199355.06633353897,20000,2,True,7,0.0002501989257653,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,94,D1,NB,identity,-46607.2315321244,93220.4630642488,93244.1735269064,20000,3,True,8,0.0001340479319864,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,94,D1,ZIP,identity,-71204.25139450528,142416.50278901056,142448.1167392207,20000,4,True,11,0.000201537442927,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,94,D1,ZINB,identity,-45768.0651648162,91546.1303296324,91585.64776739509,20000,5,True,18,0.0002716941624208,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,94,D1,P+NB,identity,-45207.18088490712,90426.36176981423,90473.78269512948,20000,6,True,16,0.0003461555135118,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,94,D1,Z+P+NB,identity,-44574.099556472494,89164.19911294499,89227.42701336528,20000,8,True,21,0.0005115766642563,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,94,D1,ZIP--ZINB,identity,-44499.9359901508,89019.8719803016,89098.90685582696,20000,10,True,38,0.0001536537532196,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,95,D1,Poisson,identity,-96944.4687368121,193892.9374736242,193908.74444872927,20000,2,True,6,2.7333329691958674e-05,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,95,D1,NB,identity,-46483.95933570865,92973.9186714173,92997.6291340749,20000,3,True,9,4.38758113006088e-05,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,95,D1,ZIP,identity,-69622.99618386151,139253.99236772305,139285.60631793318,20000,4,True,12,0.0001283773958912,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,95,D1,ZINB,identity,-45722.33151568042,91454.66303136083,91494.18046912352,20000,5,True,16,0.0001724626167634,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,95,D1,P+NB,identity,-45284.166993701125,90580.33398740223,90627.75491271749,20000,6,True,19,0.0001512285874127,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,95,D1,Z+P+NB,identity,-44708.09462039875,89432.1892407975,89495.41714121778,20000,8,True,18,0.0003145729688149,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,95,D1,ZIP--ZINB,identity,-44654.26436986095,89328.5287397219,89407.56361524727,20000,10,True,14,0.0001447319745295,not_computed,,0,Optimization terminated successfully,
D2,Dataset 2,0,D2,Poisson,identity,-78115.33359613162,156234.66719226324,156250.47416736832,20000,2,True,10,523.9070470691772,not_computed,,0,Optimization terminated successfully,
D2,Dataset 2,0,D2,NB,identity,-21118.518540593366,42243.03708118673,42266.74754384434,20000,3,True,15,0.0002818377177867,not_computed,,0,Optimization terminated successfully,
D2,Dataset 2,0,D2,ZIP,identity,-29286.532846451173,58581.065692902346,58612.67964311249,20000,4,True,17,3.88641714880178e-05,not_computed,,0,Optimization terminated successfully,
D2,Dataset 2,0,D2,ZINB,identity,-18906.01984060649,37822.03968121298,37861.55711897566,20000,5,True,28,5.916640641190265e-05,not_computed,,0,Optimization terminated successfully,
D2,Dataset 2,0,D2,P+NB,identity,-20867.973879273173,41747.94775854635,41795.36868386156,20000,6,True,61,2557.9718129198222,not_computed,,0,Optimization terminated successfully,
D2,Dataset 2,0,D2,Z+P+NB,identity,-18873.90930443328,37763.81860886655,37827.04650928684,20000,8,True,31,0.0001159775892286,not_computed,,0,Optimization terminated successfully,
D2,Dataset 2,0,D2,ZIP--ZINB,identity,-18852.39266836213,37724.78533672426,37803.820212249615,20000,10,True,50,0.0007269155650504,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,96,D1,Poisson,identity,-100771.08774796658,201546.1754959332,201561.98247103824,20000,2,True,7,2.071330871089572e-05,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,96,D1,NB,identity,-46554.09790700144,93114.19581400287,93137.90627666048,20000,3,True,8,7.15095465864124e-06,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,96,D1,ZIP,identity,-71959.76191754201,143927.52383508402,143959.13778529418,20000,4,True,11,0.0004759803174683,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,96,D1,ZINB,identity,-45780.73602408551,91571.47204817102,91610.98948593372,20000,5,True,13,4.1520699117364446e-05,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,96,D1,P+NB,identity,-45146.846229298855,90305.69245859772,90353.11338391292,20000,6,True,16,0.0001089608802673,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,96,D1,Z+P+NB,identity,-44582.52709685716,89181.05419371431,89244.2820941346,20000,8,True,20,0.0001715460958187,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,96,D1,ZIP--ZINB,identity,-44516.15401661737,89052.30803323475,89131.34290876011,20000,10,True,39,0.0003065491058482,not_computed,,0,Optimization terminated successfully,
D2,Dataset 2,1,D2,Poisson,identity,-80364.46307355928,160732.92614711856,160748.73312222364,20000,2,True,13,0.0023763057382915,not_computed,,0,Optimization terminated successfully,
D2,Dataset 2,1,D2,NB,identity,-21333.25033514562,42672.50067029124,42696.21113294885,20000,3,True,15,0.0005960318978435,not_computed,,0,Optimization terminated successfully,
D2,Dataset 2,1,D2,ZIP,identity,-29651.110705871684,59310.22141174337,59341.83536195351,20000,4,True,15,4.288612592656671e-05,not_computed,,0,Optimization terminated successfully,
D2,Dataset 2,1,D2,ZINB,identity,-19156.78590781533,38323.57181563067,38363.08925339335,20000,5,True,24,0.000173694883343,not_computed,,0,Optimization terminated successfully,
D2,Dataset 2,1,D2,P+NB,identity,-21104.05864529269,42220.11729058538,42267.5382159006,20000,6,True,46,0.0090921637646768,not_computed,,0,Optimization terminated successfully,
D2,Dataset 2,1,D2,Z+P+NB,identity,-19118.743343464947,38253.48668692989,38316.71458735018,20000,8,True,38,0.0003407965845974,not_computed,,0,Optimization terminated successfully,
D2,Dataset 2,1,D2,ZIP--ZINB,identity,-19097.837901004208,38215.675802008416,38294.710677533774,20000,10,True,14,6.29930059403705e-05,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,97,D1,Poisson,identity,-95832.32745783243,191668.65491566487,191684.46189076995,20000,2,True,8,0.0004626258081651,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,97,D1,NB,identity,-46810.62440247063,93627.24880494123,93650.95926759884,20000,3,True,8,2.189857170264986e-05,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,97,D1,ZIP,identity,-69955.20577613614,139918.41155227227,139950.02550248243,20000,4,True,12,0.0002922626307343,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,97,D1,ZINB,identity,-46077.83582284708,92165.67164569416,92205.18908345683,20000,5,True,16,0.000249967857664,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,97,D1,P+NB,identity,-45482.89801852918,90977.79603705836,91025.21696237358,20000,6,True,39,5.060988334193439e-05,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,97,D1,Z+P+NB,identity,-44940.46565751718,89896.93131503437,89960.15921545465,20000,8,True,24,0.0002380978640204,not_computed,,0,Optimization terminated successfully,
D1,Dataset 1,97,D1,ZIP--ZINB,identity,-44879.36668577034,89778.73337154069,89857.76824706605,20000,10,True,16,0.0002451945985289,not_computed,,0,Optimization terminated successfully,
D2,Dataset 2,2,D2,Poisson,identity,-78269.66436404522,156543.32872809045,156559.13570319553,20000,2,True,17,5846.290550514754,not_computed,,0,Optimization terminated successfully,
