Scenario,Dataset,Rep,Model,fit_elapsed_sec,success,nit,grad_norm_inf
D3,Dataset 3,47,Z+P+NB,43.51908206939697,True,14,9.97864068513132e-05
D3,Dataset 3,47,ZIP--ZINB,71.07997560501099,True,31,0.00014271246083853023
D3,Dataset 3,49,Poisson,1.750126600265503,True,9,13382.862570681194
D3,Dataset 3,49,NB,7.232712268829346,True,26,3400.8695351917936
D3,Dataset 3,49,ZIP,7.174983024597168,True,15,0.00012333203497461032
D3,Dataset 3,49,ZINB,11.435454368591309,True,15,6.77760834625566e-05
D3,Dataset 3,49,P+NB,23.53161907196045,True,24,1757.8337011022957
D3,Dataset 3,49,Z+P+NB,41.717846632003784,True,30,0.00038146862879684384
D3,Dataset 3,49,ZIP--ZINB,81.02538919448853,True,18,0.00022145617447528326
D3,Dataset 3,50,Poisson,1.4819955825805664,True,15,14064.60835980944
D3,Dataset 3,50,NB,6.369814395904541,True,25,3887.5653324099567
D3,Dataset 3,50,ZIP,8.72461199760437,True,15,0.00041969052110463895
D3,Dataset 3,50,ZINB,13.370251655578613,True,17,0.0002668775102461036
D3,Dataset 3,50,P+NB,26.796565532684326,True,22,2145.3175543978427
D3,Dataset 3,50,Z+P+NB,40.85035705566406,True,21,0.0002089469416462139
D3,Dataset 3,50,ZIP--ZINB,77.45749402046204,True,17,0.0002673704847746799
D3,Dataset 3,56,Poisson,1.3321857452392578,True,16,10993.413473649603
D3,Dataset 3,56,NB,6.003690004348755,True,13,211.98303209334398
D3,Dataset 3,56,ZIP,6.152898073196411,True,15,0.00022613459759185384
D3,Dataset 3,56,ZINB,10.216603755950928,True,17,0.00019075242058985697
D3,Dataset 3,56,P+NB,25.137427806854248,True,44,1431.5434143834611
D3,Dataset 3,56,Z+P+NB,37.552759885787964,True,23,7.041017119810422e-05
D3,Dataset 3,56,ZIP--ZINB,70.74691987037659,True,17,0.00045402593704255145
D3,Dataset 3,54,Poisson,1.0975141525268555,True,13,13931.855365393212
D3,Dataset 3,54,NB,7.6756556034088135,True,11,3358.6354555357593
D3,Dataset 3,54,ZIP,7.466219902038574,True,14,7.283684855652339e-05
D3,Dataset 3,54,ZINB,12.77804183959961,True,19,0.0008712000245007512
D3,Dataset 3,54,P+NB,31.86667490005493,True,28,1597.6068516201155
D3,Dataset 3,54,Z+P+NB,39.09722876548767,True,28,0.00012188968816564949
D3,Dataset 3,54,ZIP--ZINB,71.63155794143677,True,34,0.0005648087482178002
D3,Dataset 3,58,Poisson,1.682995080947876,True,23,13504.642961067519
D3,Dataset 3,58,NB,6.937994718551636,True,29,3261.7030920689904
D3,Dataset 3,58,ZIP,6.345350980758667,True,15,7.319956910822878e-05
D3,Dataset 3,58,ZINB,11.754276990890503,True,17,0.00015681627461156325
D3,Dataset 3,58,P+NB,27.378750562667847,True,32,1613.5785381896449
D3,Dataset 3,58,Z+P+NB,40.448222637176514,True,29,0.00017731635591999861
D3,Dataset 3,58,ZIP--ZINB,66.51701831817627,True,41,0.00026231450838899717
D3,Dataset 3,57,Poisson,1.6646537780761719,True,17,12573.134542721515
D3,Dataset 3,57,NB,7.29081130027771,True,23,2323.0511453305344
D3,Dataset 3,57,ZIP,7.349925518035889,True,14,6.432532413347403e-05
D3,Dataset 3,57,ZINB,11.519115924835205,True,20,0.00021993120229436489
D3,Dataset 3,57,P+NB,24.372711658477783,True,38,1473.6869458109793
D3,Dataset 3,57,Z+P+NB,39.79568648338318,True,30,0.0006083203055578246
D3,Dataset 3,57,ZIP--ZINB,71.16639590263367,True,17,0.00021811412972590205
D3,Dataset 3,53,Poisson,1.6009814739227295,True,21,11660.987083161295
D3,Dataset 3,53,NB,6.051596403121948,True,16,1626.6390519059855
D3,Dataset 3,53,ZIP,6.689259767532349,True,13,0.00014629319538472796
D3,Dataset 3,53,ZINB,15.048658847808838,True,18,0.0003635223691736966
D3,Dataset 3,53,P+NB,31.569727897644043,True,36,1559.4650176561986
D3,Dataset 3,53,Z+P+NB,36.90531802177429,True,13,0.00014950663891255545
D3,Dataset 3,53,ZIP--ZINB,82.09912467002869,True,16,0.0001658141630513088
D3,Dataset 3,55,Poisson,1.2912819385528564,True,15,15192.776846890301
D3,Dataset 3,55,NB,5.953142166137695,True,22,4305.057962281987
D3,Dataset 3,55,ZIP,9.008266687393188,True,14,0.00020680973448872209
D3,Dataset 3,55,ZINB,12.48893427848816,True,17,1.9220613356130123e-05
D3,Dataset 3,55,P+NB,23.809414625167847,True,36,2537.958268491927
D3,Dataset 3,55,Z+P+NB,45.670278549194336,True,20,0.0001348456357209149
D3,Dataset 3,55,ZIP--ZINB,78.24357867240906,True,43,3.369911184888941e-05
D3,Dataset 3,51,Poisson,1.5564849376678467,True,15,13465.230718731396
D3,Dataset 3,51,NB,5.640380859375,True,14,2964.8054862696354
D3,Dataset 3,51,ZIP,8.639908075332642,True,15,0.0004256220253914811
D3,Dataset 3,51,ZINB,12.766102313995361,True,14,0.0001389410856077744
D3,Dataset 3,51,P+NB,40.02720499038696,True,39,1377.995797601234
D3,Dataset 3,51,Z+P+NB,49.49717998504639,True,28,1.861071066572295e-05
D3,Dataset 3,51,ZIP--ZINB,73.12035703659058,True,16,0.00021342106431666667
D3,Dataset 3,59,Poisson,1.433441162109375,True,14,12687.916139998231
D3,Dataset 3,59,NB,6.312896251678467,True,19,3011.968775775987
D3,Dataset 3,59,ZIP,9.019282341003418,True,16,8.799544750515143e-05
D3,Dataset 3,59,ZINB,10.988653898239136,True,18,0.00021463759051137954
D3,Dataset 3,59,P+NB,31.56194257736206,True,35,1563.7936342942214
D3,Dataset 3,59,Z+P+NB,41.82443165779114,True,26,0.00012052528407424656
D3,Dataset 3,59,ZIP--ZINB,85.9785304069519,True,35,0.00020045794700676578
D3,Dataset 3,60,Poisson,1.6716434955596924,True,14,12303.114313550432
D3,Dataset 3,60,NB,6.214804172515869,True,18,2795.620347531479
D3,Dataset 3,60,ZIP,3.958127975463867,True,11,4.048494997965779e-05
D3,Dataset 3,60,ZINB,10.349304914474487,True,18,2.2432240099734546e-05
D3,Dataset 3,60,P+NB,22.38272213935852,True,28,1483.4619115455198
D3,Dataset 3,60,Z+P+NB,34.820228099823,True,13,0.00011852674251466855
D3,Dataset 3,60,ZIP--ZINB,70.83282852172852,True,17,0.00010169589872303497
D3,Dataset 3,63,Poisson,1.1194403171539307,True,15,4038.323353976306
D3,Dataset 3,63,NB,6.081486701965332,True,16,0.0012224109330308958
D3,Dataset 3,63,ZIP,8.262821912765503,True,12,0.00016202304049628413
D3,Dataset 3,63,ZINB,10.400330066680908,True,19,0.0003945020054609838
D3,Dataset 3,63,P+NB,26.70831036567688,True,32,1559.2760807922023
D3,Dataset 3,63,Z+P+NB,35.07437705993652,True,15,0.00014787221823320262
D3,Dataset 3,63,ZIP--ZINB,58.74315571784973,True,16,0.00015263124992820343
D3,Dataset 3,62,Poisson,1.3665788173675537,True,13,860.1326933945954
D3,Dataset 3,62,NB,5.847240209579468,True,14,0.00010019665493374297
D3,Dataset 3,62,ZIP,7.259552001953125,True,10,0.00012318091855889612
D3,Dataset 3,62,ZINB,9.374146461486816,True,20,0.00022510571187617234
D3,Dataset 3,62,P+NB,26.63863182067871,True,27,1592.2816723376245
D3,Dataset 3,62,Z+P+NB,33.462162017822266,True,25,0.00021622692300182766
D3,Dataset 3,62,ZIP--ZINB,67.21445441246033,True,17,0.00027817815255981593
D3,Dataset 3,64,Poisson,1.3474690914154053,True,16,11738.587924672085
D3,Dataset 3,64,NB,5.947483777999878,True,22,2368.225660146918
D3,Dataset 3,64,ZIP,7.532905340194702,True,15,2.0410606722692407e-05
D3,Dataset 3,64,ZINB,10.184139251708984,True,14,0.00010979534042665495
D3,Dataset 3,64,P+NB,30.63861346244812,True,45,1562.4135044434693
D3,Dataset 3,64,Z+P+NB,33.9808394908905,True,28,0.0003201406335652246
D3,Dataset 3,64,ZIP--ZINB,66.22359371185303,True,33,0.00017881661276586414
D3,Dataset 3,65,Poisson,1.7483892440795898,True,19,12673.913422046251
D3,Dataset 3,65,NB,6.197653293609619,True,16,2070.207132255915
D3,Dataset 3,65,ZIP,6.775805950164795,True,12,0.00012435002745198043
D3,Dataset 3,65,ZINB,9.971505165100098,True,18,0.00010577167478426075
D3,Dataset 3,65,P+NB,28.263173818588257,True,87,1506.7170540310076
D3,Dataset 3,65,Z+P+NB,39.91947078704834,True,22,2.5654535500629905e-05
D3,Dataset 3,65,ZIP--ZINB,65.98557543754578,True,17,0.00025381006504930116
D3,Dataset 3,67,Poisson,1.4281995296478271,True,18,13902.116324524977
D3,Dataset 3,67,NB,6.37769079208374,True,26,3286.4232965469714
D3,Dataset 3,67,ZIP,7.109911203384399,True,14,0.00033178037933190296
D3,Dataset 3,67,ZINB,12.826285123825073,True,17,0.0002620288446904123
D3,Dataset 3,67,P+NB,24.109565496444702,True,72,1515.8200823462055
D3,Dataset 3,67,Z+P+NB,43.61713933944702,True,22,5.3615747874869585e-05
D3,Dataset 3,67,ZIP--ZINB,61.74027132987976,True,17,3.881400383054512e-05
D3,Dataset 3,72,Poisson,0.9345254898071289,True,11,9.377065200333323e-05
D3,Dataset 3,72,NB,4.332128047943115,True,14,0.00041563534363753263
D3,Dataset 3,72,ZIP,8.270697593688965,True,11,0.0002366161075353368
D3,Dataset 3,72,ZINB,8.677445888519287,True,14,7.526597145590674e-06
D3,Dataset 3,72,P+NB,20.1623375415802,True,30,1597.4362436053673
D3,Dataset 3,72,Z+P+NB,40.25925970077515,True,29,0.00044476026226969445
D3,Dataset 3,72,ZIP--ZINB,60.54273462295532,True,40,0.00025486811986968894
D3,Dataset 3,66,Poisson,1.764355182647705,True,13,13619.211616510682
D3,Dataset 3,66,NB,6.91287088394165,True,28,3057.1276470098132
D3,Dataset 3,66,ZIP,6.965558767318726,True,12,8.175157387380061e-05
D3,Dataset 3,66,ZINB,11.274024248123169,True,20,0.0005712019726990814
D3,Dataset 3,66,P+NB,28.440841913223267,True,35,1375.8442513867246
D3,Dataset 3,66,Z+P+NB,35.22655916213989,True,28,0.0005552155535057807
D3,Dataset 3,66,ZIP--ZINB,72.6432876586914,True,16,0.0003005609505159733
D3,Dataset 3,69,Poisson,1.8010194301605225,True,17,14134.18505824583
D3,Dataset 3,69,NB,6.177424907684326,True,22,3227.4789125729776
D3,Dataset 3,69,ZIP,7.757920265197754,True,14,0.0003710785655169635
D3,Dataset 3,69,ZINB,11.592828750610352,True,17,0.000127983083436958
D3,Dataset 3,69,P+NB,25.968660354614258,True,34,1494.702194868378
D3,Dataset 3,69,Z+P+NB,34.63587212562561,True,23,0.0006759429147401019
D3,Dataset 3,69,ZIP--ZINB,72.61001110076904,True,18,0.00018654274316354247
D3,Dataset 3,61,Poisson,1.8009417057037354,True,9,13059.858584454338
D3,Dataset 3,61,NB,6.537949800491333,True,21,3379.0261314585136
D3,Dataset 3,61,ZIP,7.906717300415039,True,15,0.0002720164926096613
D3,Dataset 3,61,ZINB,15.674858570098877,True,17,6.48678372398015e-05
D3,Dataset 3,61,P+NB,33.35445761680603,True,42,1688.2205820885672
D3,Dataset 3,61,Z+P+NB,44.406360149383545,True,21,0.000432297675588722
D3,Dataset 3,61,ZIP--ZINB,87.77791118621826,True,18,0.00011983730571105133
D3,Dataset 3,73,Poisson,1.0767014026641846,True,9,308.3377529922084
D3,Dataset 3,73,NB,5.45878529548645,True,14,0.0008893591044174445
D3,Dataset 3,73,ZIP,7.942315340042114,True,15,5.881623201242636e-05
D3,Dataset 3,73,ZINB,8.81485915184021,True,22,0.0002152578381310194
D3,Dataset 3,73,P+NB,31.866901874542236,True,27,1605.3705629543574
D3,Dataset 3,73,Z+P+NB,32.450053691864014,True,13,0.00012588462641532905
D3,Dataset 3,73,ZIP--ZINB,79.33415246009827,True,19,0.00010191032058065597
D3,Dataset 3,71,Poisson,1.5380034446716309,True,10,13115.346872763392
D3,Dataset 3,71,NB,6.8473334312438965,True,29,3194.9899974997547
D3,Dataset 3,71,ZIP,6.845690965652466,True,14,7.995230071114945e-06
D3,Dataset 3,71,ZINB,10.130146265029907,True,18,0.0008526626592986197
D3,Dataset 3,71,P+NB,33.110835313797,True,30,1577.5459049152992
D3,Dataset 3,71,Z+P+NB,36.197211027145386,True,27,0.00013105835981525038
D3,Dataset 3,71,ZIP--ZINB,79.3474862575531,True,17,0.00017376227685111933
D3,Dataset 3,70,Poisson,1.1710209846496582,True,18,12710.864324793938
D3,Dataset 3,70,NB,6.400195360183716,True,30,2811.4952431985403
D3,Dataset 3,70,ZIP,5.008015155792236,True,10,6.681938752511885e-05
D3,Dataset 3,70,ZINB,11.89546537399292,True,15,0.00019009873374639663
D3,Dataset 3,70,P+NB,44.97668981552124,True,27,1514.365013519206
D3,Dataset 3,70,Z+P+NB,41.067683935165405,True,28,0.00046994845132677064
D3,Dataset 3,70,ZIP--ZINB,78.99751305580139,True,18,0.0002957691142193991
D3,Dataset 3,68,Poisson,1.5262086391448975,True,17,13807.39817561727
D3,Dataset 3,68,NB,6.5515172481536865,True,20,3757.3275342148504
D3,Dataset 3,68,ZIP,6.944675922393799,True,15,5.880046060541266e-05
D3,Dataset 3,68,ZINB,11.08911681175232,True,18,0.00028610954786330994
D3,Dataset 3,68,P+NB,29.078994512557983,True,32,2090.840303959187
D3,Dataset 3,68,Z+P+NB,41.892712354660034,True,24,0.0001433207448044982
D3,Dataset 3,68,ZIP--ZINB,104.43330430984497,True,47,0.0003832732985852927
D3,Dataset 3,74,Poisson,1.0510830879211426,True,12,11700.391068600577
D3,Dataset 3,74,NB,6.749429941177368,True,23,1423.3791406303292
D3,Dataset 3,74,ZIP,8.333471775054932,True,14,1.348777251752864e-05
D3,Dataset 3,74,ZINB,15.040045976638794,True,14,0.00018697299410566637
D3,Dataset 3,74,P+NB,30.390589475631714,True,44,1549.3281677195598
D3,Dataset 3,74,Z+P+NB,36.13507103919983,True,12,0.00018560748370077818
D3,Dataset 3,74,ZIP--ZINB,61.692832708358765,True,16,0.00020112173340111617
D3,Dataset 3,77,Poisson,1.4003710746765137,True,14,12003.547181523661
D3,Dataset 3,77,NB,6.797140836715698,True,13,2116.098518352425
D3,Dataset 3,77,ZIP,6.866846323013306,True,15,0.00021056301581787173
D3,Dataset 3,77,ZINB,14.667521476745605,True,17,0.0001845707104711075
D3,Dataset 3,77,P+NB,27.20513939857483,True,39,1468.8772120068336
D3,Dataset 3,77,Z+P+NB,29.94795799255371,True,21,0.00020477584597397916
D3,Dataset 3,77,ZIP--ZINB,65.63215136528015,True,37,0.00010485500907043976
D3,Dataset 3,75,Poisson,1.3255329132080078,True,12,0.005257029789757756
D3,Dataset 3,75,NB,6.0489537715911865,True,15,0.001515175954998762
D3,Dataset 3,75,ZIP,5.644700527191162,True,14,1.8973107074465867e-05
D3,Dataset 3,75,ZINB,13.748958587646484,True,17,7.719636110262162e-05
D3,Dataset 3,75,P+NB,28.407244443893433,True,43,1509.5031109556608
D3,Dataset 3,75,Z+P+NB,35.41288781166077,True,27,0.0002455167591586538
D3,Dataset 3,75,ZIP--ZINB,70.36664319038391,True,50,0.0002974573086606952
D3,Dataset 3,76,Poisson,1.7098679542541504,True,11,11738.167460666073
D3,Dataset 3,76,NB,5.67912220954895,True,19,1429.7349214583553
D3,Dataset 3,76,ZIP,7.003609895706177,True,14,0.0001395138979826127
D3,Dataset 3,76,ZINB,14.287895917892456,True,20,8.042237259570095e-05
D3,Dataset 3,76,P+NB,25.556655406951904,True,30,1431.5498696076597
D3,Dataset 3,76,Z+P+NB,35.27429556846619,True,15,0.0001434619036377316
D3,Dataset 3,76,ZIP--ZINB,74.66716980934143,True,18,0.0001657001332296959
D3,Dataset 3,78,Poisson,1.3245208263397217,True,15,12943.523132932243
D3,Dataset 3,78,NB,6.669542074203491,True,15,2158.930815546949
D3,Dataset 3,78,ZIP,7.8805832862854,True,14,3.447775488742144e-05
D3,Dataset 3,78,ZINB,13.101848125457764,True,19,0.0001345089826885193
D3,Dataset 3,78,P+NB,25.52362895011902,True,41,1484.7873754687466
D3,Dataset 3,78,Z+P+NB,33.942604780197144,True,14,7.33295332695505e-05
D3,Dataset 3,78,ZIP--ZINB,73.05164217948914,True,36,0.00017503199944134476
D3,Dataset 3,79,Poisson,2.238971471786499,True,22,12580.845535965458
D3,Dataset 3,79,NB,6.037301063537598,True,31,2472.8505856435786
D3,Dataset 3,79,ZIP,7.925532341003418,True,13,0.00012289525348363473
D3,Dataset 3,79,ZINB,14.108448266983032,True,21,0.0002679598516846793
D3,Dataset 3,79,P+NB,27.853071451187134,True,33,1401.5788120603077
D3,Dataset 3,79,Z+P+NB,31.2252676486969,True,13,9.694781373092987e-05
D3,Dataset 3,79,ZIP--ZINB,71.22990608215332,True,16,0.00016642271548633625
D3,Dataset 3,83,Poisson,1.4111859798431396,True,10,0.00607296536507107
D3,Dataset 3,83,NB,5.145932912826538,True,17,0.0002663104078701184
D3,Dataset 3,83,ZIP,7.6611878871917725,True,15,4.7217604940114066e-05
D3,Dataset 3,83,ZINB,7.689027309417725,True,21,3.793009807030387e-05
D3,Dataset 3,83,P+NB,24.081186532974243,True,34,1624.2079159306618
D3,Dataset 3,83,Z+P+NB,32.67297172546387,True,24,0.0003164316464528416
D3,Dataset 3,83,ZIP--ZINB,65.53628039360046,True,18,0.0003355205377847531
D3,Dataset 3,80,Poisson,1.5676116943359375,True,19,4555.663862032581
D3,Dataset 3,80,NB,5.259002923965454,True,18,0.0027094563812803396
D3,Dataset 3,80,ZIP,7.9525532722473145,True,12,9.151765977166715e-05
D3,Dataset 3,80,ZINB,12.020942449569702,True,17,0.00011834785968137251
D3,Dataset 3,80,P+NB,29.205390453338623,True,35,1464.7074855248673
D3,Dataset 3,80,Z+P+NB,36.50453519821167,True,25,0.00033750734578570467
D3,Dataset 3,80,ZIP--ZINB,67.43685531616211,True,43,0.00015293013099970665
D3,Dataset 3,81,Poisson,1.5528593063354492,True,16,12696.333921029574
D3,Dataset 3,81,NB,7.496664524078369,True,19,1638.9489265875754
D3,Dataset 3,81,ZIP,7.043622732162476,True,14,0.00016600219728685778
D3,Dataset 3,81,ZINB,12.991545915603638,True,19,0.00022116742884172383
D3,Dataset 3,81,P+NB,29.26730513572693,True,40,1392.0351299308243
D3,Dataset 3,81,Z+P+NB,39.1804096698761,True,29,8.41322496345498e-05
D3,Dataset 3,81,ZIP--ZINB,60.460251808166504,True,33,0.0003904106371151947
D3,Dataset 3,82,Poisson,1.7620887756347656,True,17,12060.979139536223
D3,Dataset 3,82,NB,6.996042251586914,True,22,1823.952943623636
D3,Dataset 3,82,ZIP,6.898258686065674,True,15,2.0503836323237934e-06
D3,Dataset 3,82,ZINB,9.795892477035522,True,14,5.0130251066149434e-05
D3,Dataset 3,82,P+NB,31.606213331222534,True,37,1425.3094330708295
D3,Dataset 3,82,Z+P+NB,36.337310791015625,True,22,0.0001212758400773728
D3,Dataset 3,82,ZIP--ZINB,70.7159173488617,True,15,0.0001978354191089493
D3,Dataset 3,84,Poisson,1.2760813236236572,True,16,12305.493042710445
D3,Dataset 3,84,NB,5.506381511688232,True,20,1675.7658967558664
D3,Dataset 3,84,ZIP,7.435331106185913,True,13,4.871546072271471e-05
D3,Dataset 3,84,ZINB,13.007606744766235,True,20,0.00014756033274661295
D3,Dataset 3,84,P+NB,28.372782468795776,True,39,1519.5255444042407
D3,Dataset 3,84,Z+P+NB,35.04026484489441,True,27,0.00012155303240551918
D3,Dataset 3,84,ZIP--ZINB,76.49822878837585,True,17,0.0005992571322816498
D3,Dataset 3,86,Poisson,1.0254871845245361,True,14,6490.543066107443
D3,Dataset 3,86,NB,5.6925270557403564,True,27,0.002264446850886226
D3,Dataset 3,86,ZIP,6.988160133361816,True,16,0.0002705891121460857
D3,Dataset 3,86,ZINB,12.07935357093811,True,19,5.591043863001355e-05
D3,Dataset 3,86,P+NB,29.4511935710907,True,55,1598.3259888398861
D3,Dataset 3,86,Z+P+NB,45.20574426651001,True,26,0.00040197084890536416
D3,Dataset 3,86,ZIP--ZINB,60.71025323867798,True,40,0.00021950639933678018
D3,Dataset 3,89,Poisson,1.5506181716918945,True,12,9665.006154170795
D3,Dataset 3,89,NB,6.104353189468384,True,17,1.1376053353939763e-05
D3,Dataset 3,89,ZIP,7.755062580108643,True,14,9.3797578334609e-05
D3,Dataset 3,89,ZINB,9.925928592681885,True,22,3.565634261765149e-05
D3,Dataset 3,89,P+NB,25.50575828552246,True,41,1623.9468394305152
D3,Dataset 3,89,Z+P+NB,32.44589686393738,True,27,0.00018804847288061977
D3,Dataset 3,89,ZIP--ZINB,61.38422870635986,True,18,0.0005204987810786821
D3,Dataset 3,87,Poisson,1.3838191032409668,True,12,11783.449065891356
D3,Dataset 3,87,NB,4.5592358112335205,True,17,1201.1454120710953
D3,Dataset 3,87,ZIP,9.671175718307495,True,15,0.00012558949493343002
D3,Dataset 3,87,ZINB,12.662827014923096,True,17,0.00017139059478149532
D3,Dataset 3,87,P+NB,27.223585605621338,True,25,1477.0557632162515
D3,Dataset 3,87,Z+P+NB,40.10331726074219,True,31,9.591251804547118e-05
D3,Dataset 3,87,ZIP--ZINB,65.32792973518372,True,17,0.000153194217943688
D3,Dataset 3,88,Poisson,1.8904743194580078,True,18,12417.712446216923
D3,Dataset 3,88,NB,5.569838762283325,True,18,2589.6983900474547
D3,Dataset 3,88,ZIP,7.37309455871582,True,15,5.537531272126195e-05
D3,Dataset 3,88,ZINB,9.774000406265259,True,19,0.0006334975813250127
D3,Dataset 3,88,P+NB,24.879197597503662,True,71,1580.5576068243086
D3,Dataset 3,88,Z+P+NB,37.468207597732544,True,26,0.00021713803807117682
D3,Dataset 3,88,ZIP--ZINB,76.85150647163391,True,33,0.0003165975970005619
D3,Dataset 3,85,Poisson,1.637296438217163,True,17,12488.149955659006
D3,Dataset 3,85,NB,7.212778568267822,True,13,2049.6168984884675
D3,Dataset 3,85,ZIP,6.586834192276001,True,13,0.000310213780171556
D3,Dataset 3,85,ZINB,13.912609100341797,True,18,0.00012107539202806279
D3,Dataset 3,85,P+NB,37.62101864814758,True,33,1222.2372661160605
D3,Dataset 3,85,Z+P+NB,41.92070746421814,True,26,9.457132066377494e-05
D3,Dataset 3,85,ZIP--ZINB,79.30060696601868,True,15,7.064454325550994e-05
D3,Dataset 3,92,Poisson,0.9686682224273682,True,11,0.0029076413747133323
D3,Dataset 3,92,NB,6.607905149459839,True,14,0.00014768701625911262
D3,Dataset 3,92,ZIP,7.430582761764526,True,13,0.0001097721253085493
D3,Dataset 3,92,ZINB,11.725504159927368,True,18,0.00012471952539494513
D3,Dataset 3,92,P+NB,27.935604333877563,True,46,1488.107187663928
D3,Dataset 3,92,Z+P+NB,37.617393255233765,True,15,0.0001658918437669743
D3,Dataset 3,92,ZIP--ZINB,71.91293454170227,True,48,0.00018287618051618555
D3,Dataset 3,97,Poisson,1.3896963596343994,True,14,12955.637146536956
D3,Dataset 3,97,NB,5.262644529342651,True,24,2887.4636604362363
D3,Dataset 3,97,ZIP,7.475904941558838,True,15,6.748823667704351e-05
D3,Dataset 3,97,ZINB,13.06969928741455,True,15,0.00046621302597460446
D3,Dataset 3,97,P+NB,24.959965705871582,True,30,1534.3474165859016
D3,Dataset 3,97,Z+P+NB,29.658209562301636,True,23,2.139283774915679e-05
D3,Dataset 3,97,ZIP--ZINB,66.49305152893066,True,41,0.000197629337075525
D3,Dataset 3,91,Poisson,1.9909703731536865,True,14,12812.933569341181
D3,Dataset 3,91,NB,6.784469127655029,True,20,2432.2908497748645
D3,Dataset 3,91,ZIP,6.6651153564453125,True,14,3.780322108731804e-05
D3,Dataset 3,91,ZINB,11.1965012550354,True,18,3.496566855398786e-05
D3,Dataset 3,91,P+NB,33.633588552474976,True,33,1436.2767837595802
D3,Dataset 3,91,Z+P+NB,39.08570623397827,True,12,0.00011769254879112623
D3,Dataset 3,91,ZIP--ZINB,79.30987858772278,True,45,0.00037867542921188324
D3,Dataset 3,94,Poisson,1.815199375152588,True,13,13967.268930721153
D3,Dataset 3,94,NB,5.991056442260742,True,14,3364.8997739283045
D3,Dataset 3,94,ZIP,5.646467924118042,True,14,3.1819142430632164e-05
D3,Dataset 3,94,ZINB,13.090406894683838,True,20,0.00012087400059943238
D3,Dataset 3,94,P+NB,27.104236841201782,True,24,1734.3651441774966
D3,Dataset 3,94,Z+P+NB,38.12785220146179,True,15,0.0003440922764770746
D3,Dataset 3,94,ZIP--ZINB,63.934725522994995,True,32,0.0002464680957426843
D3,Dataset 3,90,Poisson,2.143651247024536,True,21,13758.476966930128
D3,Dataset 3,90,NB,5.230566501617432,True,32,3495.79502449576
D3,Dataset 3,90,ZIP,8.576807498931885,True,14,0.00012983627802237718
D3,Dataset 3,90,ZINB,13.305193662643433,True,21,7.972123578844914e-05
D3,Dataset 3,90,P+NB,26.713298797607422,True,34,1794.6123866635671
D3,Dataset 3,90,Z+P+NB,38.950178146362305,True,24,0.00015611855029895594
D3,Dataset 3,90,ZIP--ZINB,86.86066389083862,True,53,0.0005270774830519465
D3,Dataset 3,95,Poisson,1.562053918838501,True,15,12650.47593243764
D3,Dataset 3,95,NB,7.150860548019409,True,17,2438.283414038066
D3,Dataset 3,95,ZIP,7.900258541107178,True,15,6.82081270619541e-05
D3,Dataset 3,95,ZINB,9.513578653335571,True,17,0.00040176878388614723
D3,Dataset 3,95,P+NB,26.63967227935791,True,21,1436.8814565616997
D3,Dataset 3,95,Z+P+NB,33.13332509994507,True,23,0.00023141360576995826
D3,Dataset 3,95,ZIP--ZINB,75.47835731506348,True,14,0.0001992201721966215
D3,Dataset 3,93,Poisson,1.1450345516204834,True,16,13139.368332702066
D3,Dataset 3,93,NB,7.409555912017822,True,28,3449.14508305236
D3,Dataset 3,93,ZIP,8.626208782196045,True,15,2.2351944081178132e-05
D3,Dataset 3,93,ZINB,11.671684265136719,True,19,0.00034487482799172575
D3,Dataset 3,93,P+NB,26.64347791671753,True,41,1809.2572473351813
D3,Dataset 3,93,Z+P+NB,38.978410959243774,True,11,5.1359683240104204e-05
D3,Dataset 3,93,ZIP--ZINB,79.69520878791809,True,18,0.00020308683252601156
D3,Dataset 3,98,Poisson,1.4997069835662842,True,21,12609.013064776793
D3,Dataset 3,98,NB,6.819578409194946,True,25,2497.053843600575
D3,Dataset 3,98,ZIP,7.718186616897583,True,12,5.976919166339467e-05
D3,Dataset 3,98,ZINB,10.119725465774536,True,15,0.0003786546296922228
D3,Dataset 3,98,P+NB,24.207959175109863,True,36,1442.209154372613
D3,Dataset 3,98,Z+P+NB,37.31851935386658,True,21,0.0002408879630602101
D3,Dataset 3,98,ZIP--ZINB,76.91711235046387,True,17,0.0001668270684258913
D3,Dataset 3,96,Poisson,1.8031089305877686,True,10,0.002068150889507958
D3,Dataset 3,96,NB,5.617715358734131,True,29,0.0015139494872014048
D3,Dataset 3,96,ZIP,7.361816644668579,True,14,0.00013453435125398983
D3,Dataset 3,96,ZINB,12.327171564102173,True,18,0.00020060009801943501
D3,Dataset 3,96,P+NB,31.408443689346313,True,47,1463.9916955284987
D3,Dataset 3,96,Z+P+NB,46.826797008514404,True,29,0.0006020582613335268
D3,Dataset 3,96,ZIP--ZINB,69.78964304924011,True,37,7.789896049008316e-05
D3,Dataset 3,99,Poisson,1.4735689163208008,True,12,0.008492795604875258
D3,Dataset 3,99,NB,4.910351514816284,True,15,0.0005730661196602371
D3,Dataset 3,99,ZIP,7.015989542007446,True,15,4.067834836064821e-05
D3,Dataset 3,99,ZINB,12.493046283721924,True,18,0.00021943722212772881
D3,Dataset 3,99,P+NB,26.76336693763733,True,62,1556.7055742976218
D3,Dataset 3,99,Z+P+NB,34.697333097457886,True,25,0.0002272816507525241
D3,Dataset 3,99,ZIP--ZINB,68.23391199111938,True,14,0.00013023013007028642
