Scenario,Dataset,Rep,Model,fit_elapsed_sec,success,nit,grad_norm_inf
D2,Dataset 2,48,Z+P+NB,19.623292922973633,True,39,0.000313689746244461
D2,Dataset 2,48,ZIP--ZINB,29.458341121673584,True,16,0.00023426281048194442
D2,Dataset 2,49,Poisson,0.6464931964874268,True,15,5915.919751918936
D2,Dataset 2,49,NB,4.236258506774902,True,15,0.0002565849578601842
D2,Dataset 2,49,ZIP,5.890027284622192,True,15,7.730512260664679e-05
D2,Dataset 2,49,ZINB,7.5703957080841064,True,27,7.161307144218365e-05
D2,Dataset 2,49,P+NB,14.113576173782349,True,43,2187.786054603459
D2,Dataset 2,49,Z+P+NB,17.780396223068237,True,38,8.54512796066853e-05
D2,Dataset 2,49,ZIP--ZINB,31.61535382270813,True,18,7.470718997980297e-05
D2,Dataset 2,47,Poisson,0.7121436595916748,True,13,8875.647829761232
D2,Dataset 2,47,NB,3.3200180530548096,True,15,696.8951668011558
D2,Dataset 2,47,ZIP,4.535304307937622,True,11,5.153770208168873e-05
D2,Dataset 2,47,ZINB,5.646681070327759,True,21,0.0005558173734819816
D2,Dataset 2,47,P+NB,24.60977339744568,True,30,406.6829666769433
D2,Dataset 2,47,Z+P+NB,25.635393619537354,True,17,0.0003903168390440026
D2,Dataset 2,47,ZIP--ZINB,39.44433331489563,True,16,0.0003789065174508721
D2,Dataset 2,51,Poisson,0.8050229549407959,True,13,0.012111138753964745
D2,Dataset 2,51,NB,2.293503761291504,True,13,0.0005581979616735566
D2,Dataset 2,51,ZIP,5.882223129272461,True,15,0.0005682144958438773
D2,Dataset 2,51,ZINB,5.489385604858398,True,11,0.0001609149616545874
D2,Dataset 2,51,P+NB,16.254236698150635,True,58,2644.439701394515
D2,Dataset 2,51,Z+P+NB,17.292416095733643,True,18,0.00010289384882178343
D2,Dataset 2,51,ZIP--ZINB,31.51503014564514,True,51,0.0008079936436745372
D2,Dataset 2,55,Poisson,0.8250317573547363,True,11,0.00046123533026420915
D2,Dataset 2,55,NB,3.844038486480713,True,44,0.0003084516832370897
D2,Dataset 2,55,ZIP,4.658990144729614,True,15,0.0001646602983036427
D2,Dataset 2,55,ZINB,5.323010444641113,True,25,0.0001096160882914643
D2,Dataset 2,55,P+NB,12.450566053390503,True,58,1873.6063157572091
D2,Dataset 2,55,Z+P+NB,17.824674606323242,True,17,0.0007399994503816676
D2,Dataset 2,55,ZIP--ZINB,34.147623777389526,True,53,0.0002260640955824289
D2,Dataset 2,52,Poisson,0.6716105937957764,True,11,0.00037211312641760586
D2,Dataset 2,52,NB,4.046045780181885,True,19,0.0006339195046329849
D2,Dataset 2,52,ZIP,5.422792673110962,True,14,0.0001693355372774652
D2,Dataset 2,52,ZINB,5.360180854797363,True,13,0.00016405674189023944
D2,Dataset 2,52,P+NB,17.509422779083252,True,61,2465.570844607115
D2,Dataset 2,52,Z+P+NB,21.30776047706604,True,18,0.00022157453796245452
D2,Dataset 2,52,ZIP--ZINB,34.73217821121216,True,30,0.00023149526459462916
D2,Dataset 2,53,Poisson,0.934628963470459,True,12,0.0018990633605180385
D2,Dataset 2,53,NB,2.334564208984375,True,15,0.00012499936603091455
D2,Dataset 2,53,ZIP,4.370046615600586,True,16,0.00016853100459335302
D2,Dataset 2,53,ZINB,4.253999948501587,True,32,0.0003156091672666256
D2,Dataset 2,53,P+NB,13.980649709701538,True,49,1608.5020375301674
D2,Dataset 2,53,Z+P+NB,18.434534549713135,True,19,0.00018416790913278192
D2,Dataset 2,53,ZIP--ZINB,42.6002140045166,True,15,7.991553189366785e-05
D2,Dataset 2,54,Poisson,0.8590142726898193,True,13,6981.946001417163
D2,Dataset 2,54,NB,3.9509592056274414,True,27,6.656786305720124e-05
D2,Dataset 2,54,ZIP,4.51473331451416,True,18,0.00020902989244575565
D2,Dataset 2,54,ZINB,6.6210527420043945,True,12,0.00028419911486421423
D2,Dataset 2,54,P+NB,14.94388222694397,True,41,2382.397585017414
D2,Dataset 2,54,Z+P+NB,20.660107612609863,True,19,0.00010246131435476258
D2,Dataset 2,54,ZIP--ZINB,36.171499252319336,True,36,7.891039575369518e-05
D2,Dataset 2,56,Poisson,0.5655252933502197,True,11,7729.515949140009
D2,Dataset 2,56,NB,3.9361393451690674,True,12,0.004263967120916201
D2,Dataset 2,56,ZIP,4.1023664474487305,True,14,0.00010140442354511503
D2,Dataset 2,56,ZINB,8.087998628616333,True,22,0.00024814723985690235
D2,Dataset 2,56,P+NB,12.694612979888916,True,43,1605.0488399234305
D2,Dataset 2,56,Z+P+NB,17.452349185943604,True,17,0.00038423858152297763
D2,Dataset 2,56,ZIP--ZINB,30.746615171432495,True,16,8.051621632489646e-06
D2,Dataset 2,50,Poisson,1.1011381149291992,True,22,7053.759251922889
D2,Dataset 2,50,NB,3.712765693664551,True,14,0.001059428450167748
D2,Dataset 2,50,ZIP,6.392079591751099,True,15,5.237935729396348e-05
D2,Dataset 2,50,ZINB,8.770739555358887,True,21,0.00023294544006297047
D2,Dataset 2,50,P+NB,15.00892186164856,True,42,3022.736729657688
D2,Dataset 2,50,Z+P+NB,26.884851217269897,True,55,0.00012959149995772634
D2,Dataset 2,50,ZIP--ZINB,38.366775035858154,True,69,0.000919040721044817
D2,Dataset 2,57,Poisson,0.7859315872192383,True,17,6930.882430041847
D2,Dataset 2,57,NB,2.438185214996338,True,15,0.002265706220929392
D2,Dataset 2,57,ZIP,6.69185733795166,True,15,4.901289459155467e-05
D2,Dataset 2,57,ZINB,5.0945963859558105,True,21,7.675721980221484e-05
D2,Dataset 2,57,P+NB,13.062583923339844,True,70,2506.403622751356
D2,Dataset 2,57,Z+P+NB,21.585964679718018,True,26,0.00013853240073102846
D2,Dataset 2,57,ZIP--ZINB,37.71174931526184,True,15,7.090963454174648e-05
D2,Dataset 2,58,Poisson,0.5123672485351562,True,12,0.0031977115544084
D2,Dataset 2,58,NB,1.5648691654205322,True,13,4.847006053542574e-05
D2,Dataset 2,58,ZIP,5.539318561553955,True,14,1.3045959236346327e-05
D2,Dataset 2,58,ZINB,7.330367088317871,True,28,4.704833841329137e-05
D2,Dataset 2,58,P+NB,14.032629251480103,True,36,0.0007532499465270348
D2,Dataset 2,58,Z+P+NB,17.665438413619995,True,35,3.307622308268421e-05
D2,Dataset 2,58,ZIP--ZINB,31.754473447799683,True,30,0.00018405276798147407
D2,Dataset 2,61,Poisson,0.8057107925415039,True,18,7620.400706452828
D2,Dataset 2,61,NB,2.83117413520813,True,13,0.0002965039984204054
D2,Dataset 2,61,ZIP,5.1451332569122314,True,16,8.76216410302666e-05
D2,Dataset 2,61,ZINB,8.503240585327148,True,21,0.0001571298288398429
D2,Dataset 2,61,P+NB,13.45439076423645,True,52,2566.0653400189194
D2,Dataset 2,61,Z+P+NB,21.36769461631775,True,64,5.225645060757955e-05
D2,Dataset 2,61,ZIP--ZINB,32.32852268218994,True,26,0.001296847876168579
D2,Dataset 2,60,Poisson,0.8663146495819092,True,15,3662.8952627519093
D2,Dataset 2,60,NB,3.508131980895996,True,35,0.0003798503425284372
D2,Dataset 2,60,ZIP,4.053884267807007,True,13,7.613381950422049e-05
D2,Dataset 2,60,ZINB,6.015043258666992,True,22,0.0007073478377638172
D2,Dataset 2,60,P+NB,20.36116123199463,True,43,2130.091836304203
D2,Dataset 2,60,Z+P+NB,17.795613050460815,True,16,0.0006596935962080858
D2,Dataset 2,60,ZIP--ZINB,36.67152810096741,True,53,0.00019575328058499568
D2,Dataset 2,62,Poisson,0.507620096206665,True,16,3553.482912123087
D2,Dataset 2,62,NB,4.161272048950195,True,13,8.306845121097695e-06
D2,Dataset 2,62,ZIP,4.54975152015686,True,15,1.1366911600640961e-05
D2,Dataset 2,62,ZINB,3.950918674468994,True,15,1.1989689996716457e-05
D2,Dataset 2,62,P+NB,28.579021453857422,True,66,2211.2678780471197
D2,Dataset 2,62,Z+P+NB,17.435853958129883,True,46,0.0002039941686793334
D2,Dataset 2,62,ZIP--ZINB,32.096601724624634,True,27,0.00019355399134057816
D2,Dataset 2,59,Poisson,0.8210368156433105,True,13,2395.0603131652515
D2,Dataset 2,59,NB,3.3499460220336914,True,14,0.00038451312547982397
D2,Dataset 2,59,ZIP,4.751142263412476,True,16,5.6023609504025906e-05
D2,Dataset 2,59,ZINB,8.156503915786743,True,20,2.026613400563093e-05
D2,Dataset 2,59,P+NB,11.95609974861145,True,46,61.30281717856773
D2,Dataset 2,59,Z+P+NB,19.272791862487793,True,19,4.6784748165829004e-05
D2,Dataset 2,59,ZIP--ZINB,51.24810028076172,True,49,0.0004963380354041647
D2,Dataset 2,63,Poisson,0.9924201965332031,True,12,11302.30516370666
D2,Dataset 2,63,NB,3.2527663707733154,True,22,1668.438539296183
D2,Dataset 2,63,ZIP,4.808189392089844,True,13,0.00011550796563841725
D2,Dataset 2,63,ZINB,7.216506242752075,True,21,4.3977986973434136e-05
D2,Dataset 2,63,P+NB,14.109138011932373,True,41,2150.769272015287
D2,Dataset 2,63,Z+P+NB,15.952364921569824,True,38,7.2461611078720765
D2,Dataset 2,63,ZIP--ZINB,28.122256994247437,True,17,0.00029482345601319904
D2,Dataset 2,64,Poisson,0.6970748901367188,True,12,0.0008920517334035649
D2,Dataset 2,64,NB,4.342660903930664,True,12,0.00021704166527083957
D2,Dataset 2,64,ZIP,3.875676393508911,True,15,2.8269501530842067e-05
D2,Dataset 2,64,ZINB,5.5269858837127686,True,26,0.001195467896052349
D2,Dataset 2,64,P+NB,11.75747561454773,True,40,1364.7040208466797
D2,Dataset 2,64,Z+P+NB,16.737696170806885,True,16,6.814850519609728e-05
D2,Dataset 2,64,ZIP--ZINB,48.609522342681885,True,17,2.19944193376731e-05
D2,Dataset 2,65,Poisson,0.9882180690765381,True,11,0.002643951388379695
D2,Dataset 2,65,NB,3.272636651992798,True,15,3.8517062241282506e-05
D2,Dataset 2,65,ZIP,7.268373489379883,True,16,0.0001931523991567652
D2,Dataset 2,65,ZINB,6.1363866329193115,True,11,0.00016898172446039306
D2,Dataset 2,65,P+NB,21.07440447807312,True,40,2309.2803042866735
D2,Dataset 2,65,Z+P+NB,18.97678518295288,True,43,8.511448502800112e-06
D2,Dataset 2,65,ZIP--ZINB,29.438003301620483,True,16,0.0002838029436019046
D2,Dataset 2,67,Poisson,0.9761533737182617,True,18,6805.383433113272
D2,Dataset 2,67,NB,3.4994699954986572,True,13,0.000265892202870318
D2,Dataset 2,67,ZIP,6.749390125274658,True,12,6.828921617851869e-05
D2,Dataset 2,67,ZINB,7.249791383743286,True,11,0.00018735849512513392
D2,Dataset 2,67,P+NB,12.710038423538208,True,57,2881.7370290703257
D2,Dataset 2,67,Z+P+NB,21.207720041275024,True,26,1.6686202872429057e-05
D2,Dataset 2,67,ZIP--ZINB,32.962509870529175,True,50,0.00014473814864857104
D2,Dataset 2,68,Poisson,0.8421816825866699,True,12,10478.021537524744
D2,Dataset 2,68,NB,2.763896942138672,True,12,1310.8820665233286
D2,Dataset 2,68,ZIP,4.927948236465454,True,18,7.264268371454108e-05
D2,Dataset 2,68,ZINB,6.589255332946777,True,17,9.389683774202267e-05
D2,Dataset 2,68,P+NB,15.28335165977478,True,60,2599.6538520747317
D2,Dataset 2,68,Z+P+NB,16.46042823791504,True,17,9.907055897290934e-05
D2,Dataset 2,68,ZIP--ZINB,38.12176561355591,True,34,0.00025167971184548673
D2,Dataset 2,71,Poisson,1.100677490234375,True,18,0.0009515622852482863
D2,Dataset 2,71,NB,2.864143133163452,True,12,0.0002976232652921462
D2,Dataset 2,71,ZIP,5.3753533363342285,True,15,0.0001195465408722618
D2,Dataset 2,71,ZINB,4.695554256439209,True,10,0.00022355706069521327
D2,Dataset 2,71,P+NB,13.013767004013062,True,65,2595.5122308748346
D2,Dataset 2,71,Z+P+NB,22.158461570739746,True,30,0.00034737092372427725
D2,Dataset 2,71,ZIP--ZINB,37.73200011253357,True,23,0.0002250033631574916
D2,Dataset 2,70,Poisson,1.0637717247009277,True,13,0.008354286841477987
D2,Dataset 2,70,NB,4.892513036727905,True,17,0.0006115240435789673
D2,Dataset 2,70,ZIP,3.796827793121338,True,15,8.308541232227018e-05
D2,Dataset 2,70,ZINB,4.251054525375366,True,11,0.00015062273034915918
D2,Dataset 2,70,P+NB,16.670172691345215,True,44,2744.4189905607827
D2,Dataset 2,70,Z+P+NB,22.506824493408203,True,46,0.0003474337422852136
D2,Dataset 2,70,ZIP--ZINB,36.47085738182068,True,34,0.0004710110973316778
D2,Dataset 2,72,Poisson,0.7158424854278564,True,11,1468.4839908604322
D2,Dataset 2,72,NB,3.311671018600464,True,40,0.006021086720529256
D2,Dataset 2,72,ZIP,5.67718243598938,True,19,0.00015938170913120525
D2,Dataset 2,72,ZINB,6.97243332862854,True,17,0.0004551260540862946
D2,Dataset 2,72,P+NB,11.86890435218811,True,34,1587.5256289980507
D2,Dataset 2,72,Z+P+NB,17.492430448532104,True,29,0.0008846433803189058
D2,Dataset 2,72,ZIP--ZINB,35.0240797996521,True,28,9.18960078220045e-05
D2,Dataset 2,69,Poisson,0.698925256729126,True,18,8291.86498012092
D2,Dataset 2,69,NB,3.006836414337158,True,14,21.822678179330765
D2,Dataset 2,69,ZIP,5.9528913497924805,True,18,0.00014243863499838194
D2,Dataset 2,69,ZINB,6.104887962341309,True,21,0.0006362959611108387
D2,Dataset 2,69,P+NB,17.077022552490234,True,50,2168.526972073289
D2,Dataset 2,69,Z+P+NB,22.07701539993286,True,18,0.00018403993815319097
D2,Dataset 2,69,ZIP--ZINB,41.12319755554199,True,16,0.00013023256844774123
D2,Dataset 2,73,Poisson,1.0093309879302979,True,20,6010.898085395317
D2,Dataset 2,73,NB,3.911424160003662,True,19,0.0016953540016718255
D2,Dataset 2,73,ZIP,5.380013704299927,True,15,6.200606206774317e-05
D2,Dataset 2,73,ZINB,5.481388807296753,True,23,0.00011477547513896735
D2,Dataset 2,73,P+NB,14.043755531311035,True,50,2381.7086962443227
D2,Dataset 2,73,Z+P+NB,22.658071756362915,True,20,3.966947139407798
D2,Dataset 2,73,ZIP--ZINB,28.893213510513306,True,51,1.7894069669228294
D2,Dataset 2,74,Poisson,1.0283067226409912,True,13,9214.040013477328
D2,Dataset 2,74,NB,3.506840705871582,True,20,296.9362678620862
D2,Dataset 2,74,ZIP,5.2006096839904785,True,13,6.648353622740188e-05
D2,Dataset 2,74,ZINB,4.933554410934448,True,24,2.3195623643137726e-05
D2,Dataset 2,74,P+NB,17.46479034423828,True,61,2629.7813937280525
D2,Dataset 2,74,Z+P+NB,19.575072526931763,True,27,3.533156513313429e-05
D2,Dataset 2,74,ZIP--ZINB,36.102569818496704,True,30,8.564532898491795e-05
D2,Dataset 2,76,Poisson,0.5051164627075195,True,12,7840.536409440206
D2,Dataset 2,76,NB,3.6552629470825195,True,16,0.0003350044784574957
D2,Dataset 2,76,ZIP,4.984955310821533,True,12,0.0002614744374658737
D2,Dataset 2,76,ZINB,6.220752716064453,True,26,4.486937272407676e-05
D2,Dataset 2,76,P+NB,10.236985445022583,True,54,2700.6688191323333
D2,Dataset 2,76,Z+P+NB,23.238547325134277,True,24,0.0004458261371850375
D2,Dataset 2,76,ZIP--ZINB,31.085161447525024,True,32,0.00011907868463398308
D2,Dataset 2,66,Poisson,0.7158355712890625,True,17,6993.954341106132
D2,Dataset 2,66,NB,4.026618957519531,True,13,0.001174459394359617
D2,Dataset 2,66,ZIP,4.575307607650757,True,16,1.5163908392290537e-06
D2,Dataset 2,66,ZINB,8.139948606491089,True,11,0.0001278525491434923
D2,Dataset 2,66,P+NB,11.510682106018066,True,67,2155.3283685728848
D2,Dataset 2,66,Z+P+NB,19.81487250328064,True,31,7.795923681486283
D2,Dataset 2,66,ZIP--ZINB,72.87486624717712,True,49,7.469268713404184e-05
D2,Dataset 2,75,Poisson,1.1840763092041016,True,14,5368.626288931079
D2,Dataset 2,75,NB,2.950582265853882,True,13,0.002442476995134224
D2,Dataset 2,75,ZIP,5.65575385093689,True,16,8.485534599379785e-05
D2,Dataset 2,75,ZINB,7.518940687179565,True,20,7.014537869659207e-05
D2,Dataset 2,75,P+NB,12.712615728378296,True,46,2855.4634508413933
D2,Dataset 2,75,Z+P+NB,20.077509880065918,True,24,0.00029426732158377433
D2,Dataset 2,75,ZIP--ZINB,37.556023836135864,True,30,0.00024047668556828605
D2,Dataset 2,78,Poisson,1.1554698944091797,True,16,11158.814370659165
D2,Dataset 2,78,NB,6.006392955780029,True,15,1482.7364969477485
D2,Dataset 2,78,ZIP,6.155594110488892,True,15,3.0151146109824722e-05
D2,Dataset 2,78,ZINB,7.566884279251099,True,23,5.612384907538459e-05
D2,Dataset 2,78,P+NB,14.745562076568604,True,59,2448.7127697996643
D2,Dataset 2,78,Z+P+NB,18.130946397781372,True,32,0.00011549536615262923
D2,Dataset 2,78,ZIP--ZINB,31.42111349105835,True,44,0.00012291305320675724
D2,Dataset 2,79,Poisson,1.0378689765930176,True,11,7886.167616152642
D2,Dataset 2,79,NB,3.36234450340271,True,14,145.4057783585659
D2,Dataset 2,79,ZIP,6.063817024230957,True,12,0.00011079804365587975
D2,Dataset 2,79,ZINB,5.191817045211792,True,11,7.575868976286704e-05
D2,Dataset 2,79,P+NB,9.111016988754272,True,48,1363.0734472705992
D2,Dataset 2,79,Z+P+NB,18.260640382766724,True,24,8.631573552086991e-05
D2,Dataset 2,79,ZIP--ZINB,33.22273325920105,True,38,0.0002982920593979088
D2,Dataset 2,77,Poisson,0.8088631629943848,True,18,4385.024005755701
D2,Dataset 2,77,NB,5.043509483337402,True,13,9.221932005409883e-05
D2,Dataset 2,77,ZIP,4.240354061126709,True,14,0.00018834586087911054
D2,Dataset 2,77,ZINB,3.884819746017456,True,12,0.000571619466017248
D2,Dataset 2,77,P+NB,16.988273859024048,True,69,2360.8271455807767
D2,Dataset 2,77,Z+P+NB,23.554413080215454,True,27,0.0002176124622429304
D2,Dataset 2,77,ZIP--ZINB,54.274274587631226,True,14,0.00011793947906529358
D2,Dataset 2,81,Poisson,0.8563082218170166,True,14,11258.434478734907
D2,Dataset 2,81,NB,4.316213846206665,True,27,1699.5020979540866
D2,Dataset 2,81,ZIP,6.647657155990601,True,16,0.0003053531881606064
D2,Dataset 2,81,ZINB,6.4881463050842285,True,27,5.010553585443889e-05
D2,Dataset 2,81,P+NB,16.034115076065063,True,79,2410.6678395661033
D2,Dataset 2,81,Z+P+NB,13.50155234336853,True,17,13.56030625601193
D2,Dataset 2,81,ZIP--ZINB,29.637964487075806,True,16,1.8999226813677932
D2,Dataset 2,84,Poisson,0.7781312465667725,True,15,7211.806910660656
D2,Dataset 2,84,NB,2.96451997756958,True,16,0.00031299910145049514
D2,Dataset 2,84,ZIP,5.245224714279175,True,14,6.908392022491756e-05
D2,Dataset 2,84,ZINB,7.618554592132568,True,22,7.524360764917968e-05
D2,Dataset 2,84,P+NB,13.733439207077026,True,26,330.1764364307163
D2,Dataset 2,84,Z+P+NB,19.214791536331177,True,37,0.00022123431276677152
D2,Dataset 2,84,ZIP--ZINB,30.37095832824707,True,19,0.00023298579071110576
D2,Dataset 2,82,Poisson,0.7954912185668945,True,13,11275.858974243287
D2,Dataset 2,82,NB,3.2643284797668457,True,20,1400.7301277423473
D2,Dataset 2,82,ZIP,6.015961170196533,True,15,7.257089645656967e-05
D2,Dataset 2,82,ZINB,6.678311347961426,True,23,0.00019382769344133965
D2,Dataset 2,82,P+NB,18.64090895652771,True,57,2590.1422380327695
D2,Dataset 2,82,Z+P+NB,21.452942609786987,True,27,2.4675366322994552e-05
D2,Dataset 2,82,ZIP--ZINB,31.43748712539673,True,32,9.71174984542994e-05
D2,Dataset 2,83,Poisson,0.8607339859008789,True,11,0.002474817317312583
D2,Dataset 2,83,NB,1.774024486541748,True,13,0.0005258952796374852
D2,Dataset 2,83,ZIP,3.3753976821899414,True,13,0.00019261448648022483
D2,Dataset 2,83,ZINB,4.007261037826538,True,21,0.00022132998846646768
D2,Dataset 2,83,P+NB,9.933342456817627,True,47,2778.7762291497725
D2,Dataset 2,83,Z+P+NB,24.801270723342896,True,28,0.00034682803867655543
D2,Dataset 2,83,ZIP--ZINB,38.70066022872925,True,15,7.134492130064785e-05
D2,Dataset 2,87,Poisson,0.9178378582000732,True,17,11980.302881625334
D2,Dataset 2,87,NB,3.2440171241760254,True,19,1990.8413679545117
D2,Dataset 2,87,ZIP,4.895390748977661,True,17,0.0002946291277646784
D2,Dataset 2,87,ZINB,5.067386150360107,True,20,0.0008528212763198317
D2,Dataset 2,87,P+NB,16.693047285079956,True,51,2467.873774811027
D2,Dataset 2,87,Z+P+NB,20.73736572265625,True,19,0.0002345117122464213
D2,Dataset 2,87,ZIP--ZINB,34.82306456565857,True,29,8.623251341260962e-05
D2,Dataset 2,80,Poisson,1.2937510013580322,True,17,12361.85926610144
D2,Dataset 2,80,NB,4.47823691368103,True,25,1888.934883837789
D2,Dataset 2,80,ZIP,5.857865810394287,True,17,3.2012877117735354e-05
D2,Dataset 2,80,ZINB,8.637923240661621,True,12,6.514066636748028e-05
D2,Dataset 2,80,P+NB,14.417078733444214,True,32,1496.5572195256043
D2,Dataset 2,80,Z+P+NB,18.9818172454834,True,24,0.0003800063843492213
D2,Dataset 2,80,ZIP--ZINB,60.824997901916504,True,16,0.00011923616824428829
D2,Dataset 2,85,Poisson,0.8835670948028564,True,13,8500.993658908515
D2,Dataset 2,85,NB,4.725776433944702,True,14,536.0008475201086
D2,Dataset 2,85,ZIP,7.74369478225708,True,18,0.00012488265721502523
D2,Dataset 2,85,ZINB,4.368381500244141,True,24,0.0001378872129550457
D2,Dataset 2,85,P+NB,24.033680200576782,True,83,1742.66456847635
D2,Dataset 2,85,Z+P+NB,21.236960887908936,True,20,7.753034483097601
D2,Dataset 2,85,ZIP--ZINB,39.03709578514099,True,31,0.0001296463969282513
D2,Dataset 2,89,Poisson,0.7686610221862793,True,14,6352.983096453358
D2,Dataset 2,89,NB,3.494568347930908,True,12,0.00032148450223374626
D2,Dataset 2,89,ZIP,6.72894811630249,True,15,1.5069616545293485e-05
D2,Dataset 2,89,ZINB,7.1280012130737305,True,20,0.00017631068256587779
D2,Dataset 2,89,P+NB,10.859758615493774,True,53,0.0009984175209348418
D2,Dataset 2,89,Z+P+NB,20.03123140335083,True,31,0.00023775946750939636
D2,Dataset 2,89,ZIP--ZINB,33.867976665496826,True,62,0.00041223492448370924
D2,Dataset 2,88,Poisson,0.7178950309753418,True,12,8576.874257819782
D2,Dataset 2,88,NB,3.1750872135162354,True,13,0.00010909135729841174
D2,Dataset 2,88,ZIP,5.510104179382324,True,16,5.719945482926536e-05
D2,Dataset 2,88,ZINB,6.9200193881988525,True,23,0.00010965540645851979
D2,Dataset 2,88,P+NB,10.848864078521729,True,44,2388.3281842724978
D2,Dataset 2,88,Z+P+NB,20.26195001602173,True,19,9.237027890002247e-05
D2,Dataset 2,88,ZIP--ZINB,36.654717683792114,True,21,0.0003719965220775473
