Dataset,Model,Link,Row,Col,Value
H2AX1H60,ZIP--ZINB,log,6,4,0.027825536233325256
H2AX1H60,ZIP--ZINB,log,6,5,-873.6694277778736
H2AX1H60,ZIP--ZINB,log,6,6,-1170.6834832243258
H2AX1H60,ZIP--ZINB,log,6,7,17.252986793642947
H2AX1H60,ZIP--ZINB,log,6,8,51.75752725723918
H2AX1H60,ZIP--ZINB,log,6,9,-1.5771686654888924e-06
H2AX1H60,ZIP--ZINB,log,7,0,5.076269746902928
H2AX1H60,ZIP--ZINB,log,7,1,-15.202644884283169
H2AX1H60,ZIP--ZINB,log,7,2,-45.60793531409904
H2AX1H60,ZIP--ZINB,log,7,3,-0.006736487733764209
H2AX1H60,ZIP--ZINB,log,7,4,-0.02020856893496517
H2AX1H60,ZIP--ZINB,log,7,5,5.751314608685931
H2AX1H60,ZIP--ZINB,log,7,6,17.252986793642947
H2AX1H60,ZIP--ZINB,log,7,7,-14.053095050499309
H2AX1H60,ZIP--ZINB,log,7,8,-42.159639901015964
H2AX1H60,ZIP--ZINB,log,7,9,-1.2119043934596904e-06
H2AX1H60,ZIP--ZINB,log,8,0,15.232603089107933
H2AX1H60,ZIP--ZINB,log,8,1,-45.60793531409903
H2AX1H60,ZIP--ZINB,log,8,2,-136.82380693417028
H2AX1H60,ZIP--ZINB,log,8,3,-0.02020856893496517
H2AX1H60,ZIP--ZINB,log,8,4,-0.060624365406032533
H2AX1H60,ZIP--ZINB,log,8,5,17.25298679364295
H2AX1H60,ZIP--ZINB,log,8,6,51.75752725723918
H2AX1H60,ZIP--ZINB,log,8,7,-42.159639901015964
H2AX1H60,ZIP--ZINB,log,8,8,-126.47945708400148
H2AX1H60,ZIP--ZINB,log,8,9,-3.6357094958837468e-06
H2AX1H60,ZIP--ZINB,log,9,0,-2.9563957330964083e-06
H2AX1H60,ZIP--ZINB,log,9,1,1.346920443339557e-05
H2AX1H60,ZIP--ZINB,log,9,2,4.041238014363032e-05
H2AX1H60,ZIP--ZINB,log,9,3,4.007918301438555e-09
H2AX1H60,ZIP--ZINB,log,9,4,6.6822360804967395e-09
H2AX1H60,ZIP--ZINB,log,9,5,-6.72268911503054e-07
H2AX1H60,ZIP--ZINB,log,9,6,-1.5771686654888924e-06
H2AX1H60,ZIP--ZINB,log,9,7,-1.2119043934596904e-06
H2AX1H60,ZIP--ZINB,log,9,8,-3.6357094958837468e-06
H2AX1H60,ZIP--ZINB,log,9,9,-3.185090882197936e-05
H2AX4H100,Poisson,identity,0,0,-165.14959671121545
H2AX4H100,Poisson,identity,0,1,-253.15957018967336
H2AX4H100,Poisson,identity,1,0,-253.15957018967336
H2AX4H100,Poisson,identity,1,1,-515.9525225931284
H2AX4H100,Poisson,log,0,0,-2290.00000091786
H2AX4H100,Poisson,log,0,1,-4570.499994589195
H2AX4H100,Poisson,log,1,0,-4570.499994589195
H2AX4H100,Poisson,log,1,1,-11204.484252791493
H2AX4H100,NB,identity,0,0,-141.8708065081682
H2AX4H100,NB,identity,0,1,-213.1628005114883
H2AX4H100,NB,identity,0,2,0.0049095792674579974
H2AX4H100,NB,identity,1,0,-213.1628005114883
H2AX4H100,NB,identity,1,1,-427.17983914246423
H2AX4H100,NB,identity,1,2,-0.11225914729290751
H2AX4H100,NB,identity,2,0,0.0049095792674579974
H2AX4H100,NB,identity,2,1,-0.11225914729290751
H2AX4H100,NB,identity,2,2,-4.5885454503035525
H2AX4H100,NB,log,0,0,-1932.156642062645
H2AX4H100,NB,log,0,1,-3784.555130390238
H2AX4H100,NB,log,0,2,0.019773912861635434
H2AX4H100,NB,log,1,0,-3784.555130390238
H2AX4H100,NB,log,1,1,-9168.710000717814
H2AX4H100,NB,log,1,2,0.2460827920669868
H2AX4H100,NB,log,2,0,0.019773912861635434
H2AX4H100,NB,log,2,1,0.2460827920669868
H2AX4H100,NB,log,2,2,-4.5626268868703175
H2AX4H100,ZIP,identity,0,0,-119.66103815279169
H2AX4H100,ZIP,identity,0,1,-191.36422935740364
H2AX4H100,ZIP,identity,0,2,8.365742795714635
H2AX4H100,ZIP,identity,0,3,10.383297809750085
H2AX4H100,ZIP,identity,1,0,-191.36422935740364
H2AX4H100,ZIP,identity,1,1,-404.5296984394278
H2AX4H100,ZIP,identity,1,2,10.383297809750085
H2AX4H100,ZIP,identity,1,3,15.643820607437402
H2AX4H100,ZIP,identity,2,0,8.365742795714635
H2AX4H100,ZIP,identity,2,1,10.383297809750085
H2AX4H100,ZIP,identity,2,2,-51.709193715068515
H2AX4H100,ZIP,identity,2,3,-85.49022755175162
H2AX4H100,ZIP,identity,3,0,10.383297809750085
H2AX4H100,ZIP,identity,3,1,15.643820607437402
H2AX4H100,ZIP,identity,3,2,-85.49022755175162
H2AX4H100,ZIP,identity,3,3,-185.15596493055222
H2AX4H100,ZIP,log,0,0,-2166.6935268061916
H2AX4H100,ZIP,log,0,1,-4392.2788191947
H2AX4H100,ZIP,log,0,2,31.900253081411083
H2AX4H100,ZIP,log,0,3,42.878600226492054
H2AX4H100,ZIP,log,1,0,-4392.2788191947
H2AX4H100,ZIP,log,1,1,-10931.329206083066
H2AX4H100,ZIP,log,1,2,42.878600226492054
H2AX4H100,ZIP,log,1,3,70.19022341751653
H2AX4H100,ZIP,log,2,0,31.900253081411083
H2AX4H100,ZIP,log,2,1,42.878600226492054
H2AX4H100,ZIP,log,2,2,-51.606492380391174
H2AX4H100,ZIP,log,2,3,-85.00404141742742
H2AX4H100,ZIP,log,3,0,42.878600226492054
H2AX4H100,ZIP,log,3,1,70.19022341751653
H2AX4H100,ZIP,log,3,2,-85.00404141742742
H2AX4H100,ZIP,log,3,3,-183.84627189288818
H2AX4H100,ZINB,identity,0,0,-119.66094771989827
H2AX4H100,ZINB,identity,0,1,-191.36413515991654
H2AX4H100,ZINB,identity,0,2,8.36573354151827
H2AX4H100,ZINB,identity,0,3,10.383288063516982
H2AX4H100,ZINB,identity,0,4,-3.10244989251381e-07
H2AX4H100,ZINB,identity,1,0,-191.36413515991654
H2AX4H100,ZINB,identity,1,1,-404.5295784597147
H2AX4H100,ZINB,identity,1,2,10.383288063516984
H2AX4H100,ZINB,identity,1,3,15.64380956243837
H2AX4H100,ZINB,identity,1,4,-3.982453429322714e-07
H2AX4H100,ZINB,identity,2,0,8.36573354151827
H2AX4H100,ZINB,identity,2,1,10.383288063516984
H2AX4H100,ZINB,identity,2,2,-51.709199707364235
H2AX4H100,ZINB,identity,2,3,-85.49022247608097
H2AX4H100,ZINB,identity,2,4,-3.1024761958920857e-07
H2AX4H100,ZINB,identity,3,0,10.383288063516982
H2AX4H100,ZINB,identity,3,1,15.64380956243837
H2AX4H100,ZINB,identity,3,2,-85.49022247608097
H2AX4H100,ZINB,identity,3,3,-185.15592837831238
H2AX4H100,ZINB,identity,3,4,-4.474740290831632e-07
H2AX4H100,ZINB,identity,4,0,-3.10244989251381e-07
H2AX4H100,ZINB,identity,4,1,-3.982453429322714e-07
H2AX4H100,ZINB,identity,4,2,-3.1024761958920857e-07
H2AX4H100,ZINB,identity,4,3,-4.474740290831632e-07
H2AX4H100,ZINB,identity,4,4,5.339115062679577e-05
H2AX4H100,ZINB,log,0,0,-2166.6935748288565
H2AX4H100,ZINB,log,0,1,-4392.278874727002
H2AX4H100,ZINB,log,0,2,31.900229610189406
H2AX4H100,ZINB,log,0,3,42.878576845617175
H2AX4H100,ZINB,log,0,4,-4.958424323271946e-07
H2AX4H100,ZINB,log,1,0,-4392.278874727002
H2AX4H100,ZINB,log,1,1,-10931.329272661309
H2AX4H100,ZINB,log,1,2,42.878576845617175
H2AX4H100,ZINB,log,1,3,70.19020174425303
H2AX4H100,ZINB,log,1,4,-6.70712852949571e-07
H2AX4H100,ZINB,log,2,0,31.900229610189406
H2AX4H100,ZINB,log,2,1,42.878576845617175
H2AX4H100,ZINB,log,2,2,-51.606534689574396
H2AX4H100,ZINB,log,2,3,-85.00406948463774
H2AX4H100,ZINB,log,2,4,-1.2803238687530263e-07
H2AX4H100,ZINB,log,3,0,42.878576845617175
H2AX4H100,ZINB,log,3,1,70.19020174425303
H2AX4H100,ZINB,log,3,2,-85.00406948463774
H2AX4H100,ZINB,log,3,3,-183.84626209324628
H2AX4H100,ZINB,log,3,4,-1.8505181562042826e-07
H2AX4H100,ZINB,log,4,0,-4.958424323271946e-07
H2AX4H100,ZINB,log,4,1,-6.70712852949571e-07
H2AX4H100,ZINB,log,4,2,-1.2803238687530263e-07
H2AX4H100,ZINB,log,4,3,-1.8505181562042826e-07
H2AX4H100,ZINB,log,4,4,9.706930941971128e-05
H2AX4H100,P+NB,identity,0,0,-50.23947655024696
H2AX4H100,P+NB,identity,0,1,-9.120652696747722
H2AX4H100,P+NB,identity,0,2,-10.843260266483277
H2AX4H100,P+NB,identity,0,3,-23.34149787869644
H2AX4H100,P+NB,identity,0,4,-46.9747563697213
H2AX4H100,P+NB,identity,0,5,5.723700781225131e-13
H2AX4H100,P+NB,identity,1,0,-9.120652696747722
H2AX4H100,P+NB,identity,1,1,-119.70489127170556
H2AX4H100,P+NB,identity,1,2,-191.52813118740826
H2AX4H100,P+NB,identity,1,3,15.379784142201196
H2AX4H100,P+NB,identity,1,4,34.68482341882271
H2AX4H100,P+NB,identity,1,5,-1.1668251663072165e-11
H2AX4H100,P+NB,identity,2,0,-10.843260266483277
H2AX4H100,P+NB,identity,2,1,-191.52813118740826
H2AX4H100,P+NB,identity,2,2,-405.04784347951545
H2AX4H100,P+NB,identity,2,3,34.68482341882272
H2AX4H100,P+NB,identity,2,4,94.22287720205266
H2AX4H100,P+NB,identity,2,5,-2.8654652346141104e-11
H2AX4H100,P+NB,identity,3,0,-23.34149787869644
H2AX4H100,P+NB,identity,3,1,15.379784142201196
H2AX4H100,P+NB,identity,3,2,34.68482341882272
H2AX4H100,P+NB,identity,3,3,1035598.784771026
H2AX4H100,P+NB,identity,3,4,1431989.6918854234
H2AX4H100,P+NB,identity,3,5,0.010370983533417704
H2AX4H100,P+NB,identity,4,0,-46.9747563697213
H2AX4H100,P+NB,identity,4,1,34.68482341882271
H2AX4H100,P+NB,identity,4,2,94.22287720205266
H2AX4H100,P+NB,identity,4,3,1431989.6918854234
H2AX4H100,P+NB,identity,4,4,2309515.4453716027
H2AX4H100,P+NB,identity,4,5,0.014348489541974053
H2AX4H100,P+NB,identity,5,0,5.723700781225131e-13
H2AX4H100,P+NB,identity,5,1,-1.1668251663072165e-11
H2AX4H100,P+NB,identity,5,2,-2.8654652346141104e-11
H2AX4H100,P+NB,identity,5,3,0.010370983533417704
H2AX4H100,P+NB,identity,5,4,0.014348489541974053
H2AX4H100,P+NB,identity,5,5,5.191750483266824e-11
H2AX4H100,P+NB,log,0,0,-50.36195697761086
H2AX4H100,P+NB,log,0,1,-37.367436642691594
H2AX4H100,P+NB,log,0,2,-54.887405273198205
H2AX4H100,P+NB,log,0,3,-0.8468436261745022
H2AX4H100,P+NB,log,0,4,-2.540530872059142
H2AX4H100,P+NB,log,0,5,0.9982995146141654
H2AX4H100,P+NB,log,1,0,-37.367436642691594
H2AX4H100,P+NB,log,1,1,-2136.2792585631646
H2AX4H100,P+NB,log,1,2,-4315.3427544361375
H2AX4H100,P+NB,log,1,3,0.040694562628401605
H2AX4H100,P+NB,log,1,4,0.12208367924364355
H2AX4H100,P+NB,log,1,5,-3.077823820685598
H2AX4H100,P+NB,log,2,0,-54.887405273198205
H2AX4H100,P+NB,log,2,1,-4315.3427544361375
H2AX4H100,P+NB,log,2,2,-10713.085750368466
H2AX4H100,P+NB,log,2,3,0.12208367924364358
H2AX4H100,P+NB,log,2,4,0.3662510247715506
H2AX4H100,P+NB,log,2,5,-9.2334714620568
H2AX4H100,P+NB,log,3,0,-0.8468436261745022
H2AX4H100,P+NB,log,3,1,0.040694562628401605
H2AX4H100,P+NB,log,3,2,0.12208367924364358
H2AX4H100,P+NB,log,3,3,-0.4505688162859906
H2AX4H100,P+NB,log,3,4,-1.3517063830516534
H2AX4H100,P+NB,log,3,5,-0.2830153019496491
H2AX4H100,P+NB,log,4,0,-2.540530872059142
H2AX4H100,P+NB,log,4,1,0.12208367924364355
H2AX4H100,P+NB,log,4,2,0.3662510247715506
H2AX4H100,P+NB,log,4,3,-1.3517063830516534
H2AX4H100,P+NB,log,4,4,-4.0551190504463275
H2AX4H100,P+NB,log,4,5,-0.8490459058489499
H2AX4H100,P+NB,log,5,0,0.9982995146141654
H2AX4H100,P+NB,log,5,1,-3.077823820685598
H2AX4H100,P+NB,log,5,2,-9.2334714620568
H2AX4H100,P+NB,log,5,3,-0.2830153019496491
H2AX4H100,P+NB,log,5,4,-0.8490459058489499
H2AX4H100,P+NB,log,5,5,-0.48788427572061766
H2AX4H100,Z+P+NB,identity,0,0,-8.835986806344809e-09
H2AX4H100,Z+P+NB,identity,0,1,-2.0032248141540635e-07
H2AX4H100,Z+P+NB,identity,0,2,-2.644598802332967e-07
H2AX4H100,Z+P+NB,identity,0,3,2.214816660455123e-08
H2AX4H100,Z+P+NB,identity,0,4,2.6803104590204318e-08
H2AX4H100,Z+P+NB,identity,0,5,1.3639489933277386e-06
H2AX4H100,Z+P+NB,identity,0,6,2.4497568304947622e-06
H2AX4H100,Z+P+NB,identity,0,7,-1.2345820692057392e-10
H2AX4H100,Z+P+NB,identity,1,0,-2.0032248141540635e-07
H2AX4H100,Z+P+NB,identity,1,1,-119.66103449591975
H2AX4H100,Z+P+NB,identity,1,2,-191.3642122888624
H2AX4H100,Z+P+NB,identity,1,3,-6.475670850077868e-09
H2AX4H100,Z+P+NB,identity,1,4,-5.846953391893963e-09
H2AX4H100,Z+P+NB,identity,1,5,8.365740931803865
H2AX4H100,Z+P+NB,identity,1,6,10.383293976393936
H2AX4H100,Z+P+NB,identity,1,7,-7.055211643288817e-12
H2AX4H100,Z+P+NB,identity,2,0,-2.644598802332967e-07
H2AX4H100,Z+P+NB,identity,2,1,-191.3642122888624
H2AX4H100,Z+P+NB,identity,2,2,-404.5296439903693
H2AX4H100,Z+P+NB,identity,2,3,-5.846953391893963e-09
H2AX4H100,Z+P+NB,identity,2,4,-6.12668576526775e-09
H2AX4H100,Z+P+NB,identity,2,5,10.383293976393936
H2AX4H100,Z+P+NB,identity,2,6,15.643811909164786
H2AX4H100,Z+P+NB,identity,2,7,-3.072022913403833e-11
H2AX4H100,Z+P+NB,identity,3,0,2.214816660455123e-08
H2AX4H100,Z+P+NB,identity,3,1,-6.475670850077868e-09
H2AX4H100,Z+P+NB,identity,3,2,-5.846953391893963e-09
H2AX4H100,Z+P+NB,identity,3,3,5.955517104969391e-06
H2AX4H100,Z+P+NB,identity,3,4,6.0015611873659955e-06
H2AX4H100,Z+P+NB,identity,3,5,2.731839280838892e-08
H2AX4H100,Z+P+NB,identity,3,6,3.033976920316657e-08
H2AX4H100,Z+P+NB,identity,3,7,1.2979246497791118e-08
H2AX4H100,Z+P+NB,identity,4,0,2.6803104590204318e-08
H2AX4H100,Z+P+NB,identity,4,1,-5.846953391893963e-09
H2AX4H100,Z+P+NB,identity,4,2,-6.12668576526775e-09
H2AX4H100,Z+P+NB,identity,4,3,6.0015611873659955e-06
H2AX4H100,Z+P+NB,identity,4,4,7.260842746219657e-06
H2AX4H100,Z+P+NB,identity,4,5,3.033976920316657e-08
H2AX4H100,Z+P+NB,identity,4,6,4.363947627158485e-08
H2AX4H100,Z+P+NB,identity,4,7,1.929257982128385e-08
H2AX4H100,Z+P+NB,identity,5,0,1.3639489933277386e-06
H2AX4H100,Z+P+NB,identity,5,1,8.365740931803865
H2AX4H100,Z+P+NB,identity,5,2,10.383293976393936
H2AX4H100,Z+P+NB,identity,5,3,2.731839280838892e-08
H2AX4H100,Z+P+NB,identity,5,4,3.033976920316657e-08
H2AX4H100,Z+P+NB,identity,5,5,-51.709208441725664
H2AX4H100,Z+P+NB,identity,5,6,-85.49026451477951
H2AX4H100,Z+P+NB,identity,5,7,-2.5821789019091915e-10
H2AX4H100,Z+P+NB,identity,6,0,2.4497568304947622e-06
H2AX4H100,Z+P+NB,identity,6,1,10.383293976393936
H2AX4H100,Z+P+NB,identity,6,2,15.643811909164786
H2AX4H100,Z+P+NB,identity,6,3,3.033976920316657e-08
H2AX4H100,Z+P+NB,identity,6,4,4.363947627158485e-08
H2AX4H100,Z+P+NB,identity,6,5,-85.49026451477951
H2AX4H100,Z+P+NB,identity,6,6,-185.1560649481914
H2AX4H100,Z+P+NB,identity,6,7,-5.142884889035002e-10
H2AX4H100,Z+P+NB,identity,7,0,-1.2345820692057392e-10
H2AX4H100,Z+P+NB,identity,7,1,-7.055211643288817e-12
H2AX4H100,Z+P+NB,identity,7,2,-3.072022913403833e-11
H2AX4H100,Z+P+NB,identity,7,3,1.2979246497791118e-08
H2AX4H100,Z+P+NB,identity,7,4,1.929257982128385e-08
H2AX4H100,Z+P+NB,identity,7,5,-2.5821789019091915e-10
H2AX4H100,Z+P+NB,identity,7,6,-5.142884889035002e-10
H2AX4H100,Z+P+NB,identity,7,7,-6.331112749170094e-11
H2AX4H100,Z+P+NB,log,0,0,-1.0569427089070564e-08
H2AX4H100,Z+P+NB,log,0,1,-8.737538911670503e-07
H2AX4H100,Z+P+NB,log,0,2,-1.9353634748379536e-06
H2AX4H100,Z+P+NB,log,0,3,-4.595394568968548e-07
H2AX4H100,Z+P+NB,log,0,4,-1.0178151587344233e-06
H2AX4H100,Z+P+NB,log,0,5,1.8459795779600812e-08
H2AX4H100,Z+P+NB,log,0,6,2.682050783990789e-08
H2AX4H100,Z+P+NB,log,0,7,8.499283439372769e-11
H2AX4H100,Z+P+NB,log,1,0,-8.737538911670503e-07
H2AX4H100,Z+P+NB,log,1,1,-2166.6934693250873
H2AX4H100,Z+P+NB,log,1,2,-4392.278719172041
H2AX4H100,Z+P+NB,log,1,3,-2.0084665476308424e-05
H2AX4H100,Z+P+NB,log,1,4,-4.087910153432948e-05
H2AX4H100,Z+P+NB,log,1,5,31.900249576023125
H2AX4H100,Z+P+NB,log,1,6,42.878595659286106
H2AX4H100,Z+P+NB,log,1,7,6.909140075412355e-11
H2AX4H100,Z+P+NB,log,2,0,-1.9353634748379536e-06
H2AX4H100,Z+P+NB,log,2,1,-4392.278719172041
H2AX4H100,Z+P+NB,log,2,2,-10931.328979710403
H2AX4H100,Z+P+NB,log,2,3,-4.087910153432948e-05
H2AX4H100,Z+P+NB,log,2,4,-0.00010121740098851212
H2AX4H100,Z+P+NB,log,2,5,42.87859565928611
H2AX4H100,Z+P+NB,log,2,6,70.19021618629834
H2AX4H100,Z+P+NB,log,2,7,1.5707488583597137e-10
H2AX4H100,Z+P+NB,log,3,0,-4.595394568968548e-07
H2AX4H100,Z+P+NB,log,3,1,-2.0084665476308424e-05
H2AX4H100,Z+P+NB,log,3,2,-4.087910153432948e-05
H2AX4H100,Z+P+NB,log,3,3,-1.0041949258148795e-05
H2AX4H100,Z+P+NB,log,3,4,-2.00611723509292e-05
H2AX4H100,Z+P+NB,log,3,5,5.22932223571866e-07
H2AX4H100,Z+P+NB,log,3,6,7.172648305503304e-07
H2AX4H100,Z+P+NB,log,3,7,-1.823298390553571e-10
H2AX4H100,Z+P+NB,log,4,0,-1.0178151587344233e-06
H2AX4H100,Z+P+NB,log,4,1,-4.087910153432948e-05
H2AX4H100,Z+P+NB,log,4,2,-0.00010121740098851212
H2AX4H100,Z+P+NB,log,4,3,-2.00611723509292e-05
H2AX4H100,Z+P+NB,log,4,4,-5.05216691162104e-05
H2AX4H100,Z+P+NB,log,4,5,7.172648305503303e-07
H2AX4H100,Z+P+NB,log,4,6,1.2034926520280106e-06
H2AX4H100,Z+P+NB,log,4,7,-3.6850979559418857e-10
H2AX4H100,Z+P+NB,log,5,0,1.8459795779600812e-08
H2AX4H100,Z+P+NB,log,5,1,31.900249576023125
H2AX4H100,Z+P+NB,log,5,2,42.87859565928611
H2AX4H100,Z+P+NB,log,5,3,5.22932223571866e-07
H2AX4H100,Z+P+NB,log,5,4,7.172648305503303e-07
H2AX4H100,Z+P+NB,log,5,5,-51.606499662618624
H2AX4H100,Z+P+NB,log,5,6,-85.00405095614653
H2AX4H100,Z+P+NB,log,5,7,-1.5859196461691914e-11
H2AX4H100,Z+P+NB,log,6,0,2.682050783990789e-08
H2AX4H100,Z+P+NB,log,6,1,42.878595659286106
H2AX4H100,Z+P+NB,log,6,2,70.19021618629834
H2AX4H100,Z+P+NB,log,6,3,7.172648305503304e-07
H2AX4H100,Z+P+NB,log,6,4,1.2034926520280106e-06
H2AX4H100,Z+P+NB,log,6,5,-85.00405095614653
H2AX4H100,Z+P+NB,log,6,6,-183.84628816955217
H2AX4H100,Z+P+NB,log,6,7,-2.3394741939708815e-11
H2AX4H100,Z+P+NB,log,7,0,8.499283439372769e-11
H2AX4H100,Z+P+NB,log,7,1,6.909140075412355e-11
H2AX4H100,Z+P+NB,log,7,2,1.5707488583597137e-10
H2AX4H100,Z+P+NB,log,7,3,-1.823298390553571e-10
H2AX4H100,Z+P+NB,log,7,4,-3.6850979559418857e-10
H2AX4H100,Z+P+NB,log,7,5,-1.5859196461691914e-11
H2AX4H100,Z+P+NB,log,7,6,-2.3394741939708815e-11
H2AX4H100,Z+P+NB,log,7,7,-8.498754681404488e-11
H2AX4H100,ZIP--ZINB,identity,0,0,-26.714501543361017
H2AX4H100,ZIP--ZINB,identity,0,1,-6.852808301759163
H2AX4H100,ZIP--ZINB,identity,0,2,-8.953981613503588
H2AX4H100,ZIP--ZINB,identity,0,3,5.464553889953068
H2AX4H100,ZIP--ZINB,identity,0,4,4.584660377264994
H2AX4H100,ZIP--ZINB,identity,0,5,-0.0672379154758509
H2AX4H100,ZIP--ZINB,identity,0,6,-0.20198498957421318
H2AX4H100,ZIP--ZINB,identity,0,7,0.0013703447606529752
H2AX4H100,ZIP--ZINB,identity,0,8,0.0007451712628995677
H2AX4H100,ZIP--ZINB,identity,0,9,2.107331760765683e-05
H2AX4H100,ZIP--ZINB,identity,1,0,-6.852808301759163
H2AX4H100,ZIP--ZINB,identity,1,1,-113.49373387637888
H2AX4H100,ZIP--ZINB,identity,1,2,-172.54467080974234
H2AX4H100,ZIP--ZINB,identity,1,3,2.034843082136519
H2AX4H100,ZIP--ZINB,identity,1,4,3.4311618173175096
H2AX4H100,ZIP--ZINB,identity,1,5,-2.261572509029246
H2AX4H100,ZIP--ZINB,identity,1,6,-6.7841813655293235
H2AX4H100,ZIP--ZINB,identity,1,7,0.0012413481220090062
H2AX4H100,ZIP--ZINB,identity,1,8,0.0018867245685491748
H2AX4H100,ZIP--ZINB,identity,1,9,3.815583061857985e-06
H2AX4H100,ZIP--ZINB,identity,2,0,-8.953981613503588
H2AX4H100,ZIP--ZINB,identity,2,1,-172.54467080974234
H2AX4H100,ZIP--ZINB,identity,2,2,-347.3605220058628
H2AX4H100,ZIP--ZINB,identity,2,3,3.4311618173175096
H2AX4H100,ZIP--ZINB,identity,2,4,7.409642726128904
H2AX4H100,ZIP--ZINB,identity,2,5,-6.784181365529323
H2AX4H100,ZIP--ZINB,identity,2,6,-20.351739973004896
H2AX4H100,ZIP--ZINB,identity,2,7,0.0018867245685491752
H2AX4H100,ZIP--ZINB,identity,2,8,0.0029048865040185935
H2AX4H100,ZIP--ZINB,identity,2,9,1.1441848289948433e-05
H2AX4H100,ZIP--ZINB,identity,3,0,5.464553889953068
H2AX4H100,ZIP--ZINB,identity,3,1,2.034843082136519
H2AX4H100,ZIP--ZINB,identity,3,2,3.4311618173175096
H2AX4H100,ZIP--ZINB,identity,3,3,-13.4281571809068
H2AX4H100,ZIP--ZINB,identity,3,4,-37.16489594998611
H2AX4H100,ZIP--ZINB,identity,3,5,0.1012601586715762
H2AX4H100,ZIP--ZINB,identity,3,6,0.30378283568147313
H2AX4H100,ZIP--ZINB,identity,3,7,-0.011800966840157828
H2AX4H100,ZIP--ZINB,identity,3,8,-0.03400155599752804
H2AX4H100,ZIP--ZINB,identity,3,9,-3.2548488638545182e-06
H2AX4H100,ZIP--ZINB,identity,4,0,4.584660377264994
H2AX4H100,ZIP--ZINB,identity,4,1,3.4311618173175096
H2AX4H100,ZIP--ZINB,identity,4,2,7.409642726128904
H2AX4H100,ZIP--ZINB,identity,4,3,-37.16489594998611
H2AX4H100,ZIP--ZINB,identity,4,4,-109.14021671163148
H2AX4H100,ZIP--ZINB,identity,4,5,0.30378283568147313
H2AX4H100,ZIP--ZINB,identity,4,6,0.911352041205821
H2AX4H100,ZIP--ZINB,identity,4,7,-0.03400155599752804
H2AX4H100,ZIP--ZINB,identity,4,8,-0.09990283430982755
H2AX4H100,ZIP--ZINB,identity,4,9,-9.764179629115744e-06
H2AX4H100,ZIP--ZINB,identity,5,0,-0.0672379154758509
H2AX4H100,ZIP--ZINB,identity,5,1,-2.261572509029246
H2AX4H100,ZIP--ZINB,identity,5,2,-6.784181365529323
H2AX4H100,ZIP--ZINB,identity,5,3,0.1012601586715762
H2AX4H100,ZIP--ZINB,identity,5,4,0.30378283568147313
H2AX4H100,ZIP--ZINB,identity,5,5,-1.7686869578628819
H2AX4H100,ZIP--ZINB,identity,5,6,-5.305608926867065
H2AX4H100,ZIP--ZINB,identity,5,7,0.000245522051716419
H2AX4H100,ZIP--ZINB,identity,5,8,0.000439424437043359
H2AX4H100,ZIP--ZINB,identity,5,9,-6.787687649424497e-06
H2AX4H100,ZIP--ZINB,identity,6,0,-0.20198498957421318
H2AX4H100,ZIP--ZINB,identity,6,1,-6.7841813655293235
H2AX4H100,ZIP--ZINB,identity,6,2,-20.351739973004896
H2AX4H100,ZIP--ZINB,identity,6,3,0.30378283568147313
H2AX4H100,ZIP--ZINB,identity,6,4,0.911352041205821
H2AX4H100,ZIP--ZINB,identity,6,5,-5.305608926867065
H2AX4H100,ZIP--ZINB,identity,6,6,-15.916148905841059
H2AX4H100,ZIP--ZINB,identity,6,7,0.00043942443704335805
H2AX4H100,ZIP--ZINB,identity,6,8,0.0008728475067263529
H2AX4H100,ZIP--ZINB,identity,6,9,-2.036228097988154e-05
H2AX4H100,ZIP--ZINB,identity,7,0,0.0013703447606529752
H2AX4H100,ZIP--ZINB,identity,7,1,0.0012413481220090062
H2AX4H100,ZIP--ZINB,identity,7,2,0.0018867245685491752
H2AX4H100,ZIP--ZINB,identity,7,3,-0.011800966840157828
H2AX4H100,ZIP--ZINB,identity,7,4,-0.03400155599752804
H2AX4H100,ZIP--ZINB,identity,7,5,0.000245522051716419
H2AX4H100,ZIP--ZINB,identity,7,6,0.00043942443704335805
H2AX4H100,ZIP--ZINB,identity,7,7,-0.0015136772418853956
H2AX4H100,ZIP--ZINB,identity,7,8,-0.00305411325784231
H2AX4H100,ZIP--ZINB,identity,7,9,1.4472432125614626e-08
H2AX4H100,ZIP--ZINB,identity,8,0,0.0007451712628995677
H2AX4H100,ZIP--ZINB,identity,8,1,0.0018867245685491748
H2AX4H100,ZIP--ZINB,identity,8,2,0.0029048865040185935
H2AX4H100,ZIP--ZINB,identity,8,3,-0.03400155599752804
H2AX4H100,ZIP--ZINB,identity,8,4,-0.09990283430982755
H2AX4H100,ZIP--ZINB,identity,8,5,0.000439424437043359
H2AX4H100,ZIP--ZINB,identity,8,6,0.0008728475067263529
H2AX4H100,ZIP--ZINB,identity,8,7,-0.00305411325784231
H2AX4H100,ZIP--ZINB,identity,8,8,-0.00693185167435497
H2AX4H100,ZIP--ZINB,identity,8,9,3.62588557408931e-08
H2AX4H100,ZIP--ZINB,identity,9,0,2.107331760765683e-05
H2AX4H100,ZIP--ZINB,identity,9,1,3.815583061857985e-06
H2AX4H100,ZIP--ZINB,identity,9,2,1.1441848289948433e-05
H2AX4H100,ZIP--ZINB,identity,9,3,-3.2548488638545182e-06
H2AX4H100,ZIP--ZINB,identity,9,4,-9.764179629115744e-06
