Dataset,Model,Link,Row,Col,Value,CovarianceStatus
C3,Z+P+NB,identity,6,1,0.006518765643619365,inverse
C3,Z+P+NB,identity,6,2,-0.003878511478350207,inverse
C3,Z+P+NB,identity,6,3,0.0006654222325774891,inverse
C3,Z+P+NB,identity,6,4,0.011079898689102816,inverse
C3,Z+P+NB,identity,6,5,-0.010317643398753115,inverse
C3,Z+P+NB,identity,6,6,0.0017742149958205851,inverse
C3,Z+P+NB,identity,6,7,0.021535152915527666,inverse
C3,Z+P+NB,identity,6,8,0.002588949296018604,inverse
C3,Z+P+NB,identity,6,9,0.057693375941279365,inverse
C3,Z+P+NB,identity,7,0,-0.9615827591401749,inverse
C3,Z+P+NB,identity,7,1,0.07109165891759484,inverse
C3,Z+P+NB,identity,7,2,0.04165206561234372,inverse
C3,Z+P+NB,identity,7,3,-0.00807144121277873,inverse
C3,Z+P+NB,identity,7,4,0.2009201170945562,inverse
C3,Z+P+NB,identity,7,5,-0.137181736745412,inverse
C3,Z+P+NB,identity,7,6,0.021535152915527666,inverse
C3,Z+P+NB,identity,7,7,1.4277697060085848,inverse
C3,Z+P+NB,identity,7,8,-0.12736965720885957,inverse
C3,Z+P+NB,identity,7,9,-1.3168049787406038,inverse
C3,Z+P+NB,identity,8,0,-0.025882375296649895,inverse
C3,Z+P+NB,identity,8,1,0.019757997916279732,inverse
C3,Z+P+NB,identity,8,2,-0.02529925077493557,inverse
C3,Z+P+NB,identity,8,3,0.0043962755432421004,inverse
C3,Z+P+NB,identity,8,4,0.010604629729859113,inverse
C3,Z+P+NB,identity,8,5,-0.015630563047866745,inverse
C3,Z+P+NB,identity,8,6,0.002588949296018604,inverse
C3,Z+P+NB,identity,8,7,-0.12736965720885957,inverse
C3,Z+P+NB,identity,8,8,0.031604585469138996,inverse
C3,Z+P+NB,identity,8,9,0.5096004868107733,inverse
C3,Z+P+NB,identity,9,0,-3.1517788485383216,inverse
C3,Z+P+NB,identity,9,1,0.7792513779388845,inverse
C3,Z+P+NB,identity,9,2,-0.6475870375819768,inverse
C3,Z+P+NB,identity,9,3,0.07484283565158849,inverse
C3,Z+P+NB,identity,9,4,0.7790314763333102,inverse
C3,Z+P+NB,identity,9,5,-0.7467645551915044,inverse
C3,Z+P+NB,identity,9,6,0.057693375941279365,inverse
C3,Z+P+NB,identity,9,7,-1.3168049787406038,inverse
C3,Z+P+NB,identity,9,8,0.5096004868107733,inverse
C3,Z+P+NB,identity,9,9,115.90359048020079,inverse
C3,Z+P+NB,log,0,0,0.541687546505178,inverse
C3,Z+P+NB,log,0,1,0.250524462184147,inverse
C3,Z+P+NB,log,0,2,-0.5330326488241337,inverse
C3,Z+P+NB,log,0,3,0.16757429845156765,inverse
C3,Z+P+NB,log,0,4,0.10307436881131765,inverse
C3,Z+P+NB,log,0,5,-0.0055036607101885664,inverse
C3,Z+P+NB,log,0,6,-0.002984840656837663,inverse
C3,Z+P+NB,log,0,7,0.40713870857139906,inverse
C3,Z+P+NB,log,0,8,-0.17396422018257512,inverse
C3,Z+P+NB,log,0,9,-0.4741509775718403,inverse
C3,Z+P+NB,log,1,0,0.250524462184147,inverse
C3,Z+P+NB,log,1,1,0.6839070233030484,inverse
C3,Z+P+NB,log,1,2,-0.8918289197588279,inverse
C3,Z+P+NB,log,1,3,0.2519650633906582,inverse
C3,Z+P+NB,log,1,4,0.013830982411889034,inverse
C3,Z+P+NB,log,1,5,0.028933563557532894,inverse
C3,Z+P+NB,log,1,6,-0.0063194049406112745,inverse
C3,Z+P+NB,log,1,7,0.2704814441053742,inverse
C3,Z+P+NB,log,1,8,-0.0932314096716406,inverse
C3,Z+P+NB,log,1,9,-0.3752169206993861,inverse
C3,Z+P+NB,log,2,0,-0.5330326488241337,inverse
C3,Z+P+NB,log,2,1,-0.8918289197588279,inverse
C3,Z+P+NB,log,2,2,1.3877827477227156,inverse
C3,Z+P+NB,log,2,3,-0.4168889403637671,inverse
C3,Z+P+NB,log,2,4,-0.27960680043406405,inverse
C3,Z+P+NB,log,2,5,0.07437338756416649,inverse
C3,Z+P+NB,log,2,6,-0.0038645996023165857,inverse
C3,Z+P+NB,log,2,7,-0.5654378769051546,inverse
C3,Z+P+NB,log,2,8,0.1989082329517981,inverse
C3,Z+P+NB,log,2,9,0.7139487686826371,inverse
C3,Z+P+NB,log,3,0,0.16757429845156765,inverse
C3,Z+P+NB,log,3,1,0.2519650633906582,inverse
C3,Z+P+NB,log,3,2,-0.4168889403637671,inverse
C3,Z+P+NB,log,3,3,0.1289857171133089,inverse
C3,Z+P+NB,log,3,4,0.11267853626265144,inverse
C3,Z+P+NB,log,3,5,-0.036287755807638156,inverse
C3,Z+P+NB,log,3,6,0.0028282721385271465,inverse
C3,Z+P+NB,log,3,7,0.18606199064497703,inverse
C3,Z+P+NB,log,3,8,-0.0641067847062866,inverse
C3,Z+P+NB,log,3,9,-0.22840447132424413,inverse
C3,Z+P+NB,log,4,0,0.10307436881131765,inverse
C3,Z+P+NB,log,4,1,0.013830982411889034,inverse
C3,Z+P+NB,log,4,2,-0.27960680043406405,inverse
C3,Z+P+NB,log,4,3,0.11267853626265144,inverse
C3,Z+P+NB,log,4,4,0.6081038547371966,inverse
C3,Z+P+NB,log,4,5,-0.28886169129189176,inverse
C3,Z+P+NB,log,4,6,0.033815651992015326,inverse
C3,Z+P+NB,log,4,7,0.3465567467152328,inverse
C3,Z+P+NB,log,4,8,-0.0903301127071104,inverse
C3,Z+P+NB,log,4,9,-0.34975424632553653,inverse
C3,Z+P+NB,log,5,0,-0.0055036607101885664,inverse
C3,Z+P+NB,log,5,1,0.028933563557532894,inverse
C3,Z+P+NB,log,5,2,0.07437338756416649,inverse
C3,Z+P+NB,log,5,3,-0.036287755807638156,inverse
C3,Z+P+NB,log,5,4,-0.28886169129189176,inverse
C3,Z+P+NB,log,5,5,0.1443984754579179,inverse
C3,Z+P+NB,log,5,6,-0.01754924256204518,inverse
C3,Z+P+NB,log,5,7,-0.1284047401606194,inverse
C3,Z+P+NB,log,5,8,0.028508514055612208,inverse
C3,Z+P+NB,log,5,9,0.10639071937287589,inverse
C3,Z+P+NB,log,6,0,-0.002984840656837663,inverse
C3,Z+P+NB,log,6,1,-0.0063194049406112745,inverse
C3,Z+P+NB,log,6,2,-0.0038645996023165857,inverse
C3,Z+P+NB,log,6,3,0.0028282721385271465,inverse
C3,Z+P+NB,log,6,4,0.033815651992015326,inverse
C3,Z+P+NB,log,6,5,-0.01754924256204518,inverse
C3,Z+P+NB,log,6,6,0.0021923340757726713,inverse
C3,Z+P+NB,log,6,7,0.011961038814661549,inverse
C3,Z+P+NB,log,6,8,-0.002112512655629127,inverse
C3,Z+P+NB,log,6,9,-0.008280004347295266,inverse
C3,Z+P+NB,log,7,0,0.40713870857139906,inverse
C3,Z+P+NB,log,7,1,0.2704814441053742,inverse
C3,Z+P+NB,log,7,2,-0.5654378769051546,inverse
C3,Z+P+NB,log,7,3,0.18606199064497703,inverse
C3,Z+P+NB,log,7,4,0.3465567467152328,inverse
C3,Z+P+NB,log,7,5,-0.1284047401606194,inverse
C3,Z+P+NB,log,7,6,0.011961038814661549,inverse
C3,Z+P+NB,log,7,7,0.5165061132256423,inverse
C3,Z+P+NB,log,7,8,-0.176532474242515,inverse
C3,Z+P+NB,log,7,9,-0.5774108424998461,inverse
C3,Z+P+NB,log,8,0,-0.17396422018257512,inverse
C3,Z+P+NB,log,8,1,-0.0932314096716406,inverse
C3,Z+P+NB,log,8,2,0.1989082329517981,inverse
C3,Z+P+NB,log,8,3,-0.0641067847062866,inverse
C3,Z+P+NB,log,8,4,-0.0903301127071104,inverse
C3,Z+P+NB,log,8,5,0.028508514055612208,inverse
C3,Z+P+NB,log,8,6,-0.002112512655629127,inverse
C3,Z+P+NB,log,8,7,-0.176532474242515,inverse
C3,Z+P+NB,log,8,8,0.06661475532956783,inverse
C3,Z+P+NB,log,8,9,0.1852556052612171,inverse
C3,Z+P+NB,log,9,0,-0.4741509775718403,inverse
C3,Z+P+NB,log,9,1,-0.3752169206993861,inverse
C3,Z+P+NB,log,9,2,0.7139487686826371,inverse
C3,Z+P+NB,log,9,3,-0.22840447132424413,inverse
C3,Z+P+NB,log,9,4,-0.34975424632553653,inverse
C3,Z+P+NB,log,9,5,0.10639071937287589,inverse
C3,Z+P+NB,log,9,6,-0.008280004347295266,inverse
C3,Z+P+NB,log,9,7,-0.5774108424998461,inverse
C3,Z+P+NB,log,9,8,0.1852556052612171,inverse
C3,Z+P+NB,log,9,9,3.4176289537981814,inverse
C3,ZIP--ZINB,identity,0,0,3.1050996865071774,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,0,1,-1.4230426897719515,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,0,2,0.6460675608917263,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,0,3,-0.0768480136167589,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,0,4,0.17220784987882243,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,0,5,0.330076670394581,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,0,6,0.03482053325059976,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,0,7,0.023675332813702096,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,0,8,-0.011937974726491298,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,0,9,-7.384688498219738,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,0,10,0.8584236485714694,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,0,11,2.9833870934598328,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,1,0,-1.4230426897719515,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,1,1,1.1669500617625723,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,1,2,-0.557410893453956,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,1,3,0.06701084355082812,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,1,4,-0.015700858532813167,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,1,5,-0.023145756244852003,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,1,6,0.002433965302112391,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,1,7,-0.03219980296701916,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,1,8,0.008773561240630145,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,1,9,3.4087702548027163,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,1,10,-0.4025414743994373,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,1,11,-0.5318398905326774,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,2,0,0.6460675608917263,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,2,1,-0.557410893453956,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,2,2,0.26939103483510574,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,2,3,-0.03260215941455271,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,2,4,0.0014084474281466338,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,2,5,-0.0011308219015249686,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,2,6,-0.0021761461066272998,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,2,7,0.016914976449785676,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,2,8,-0.004323782300194463,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,2,9,-1.516033777639711,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,2,10,0.17673010327150174,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,2,11,0.10232845365471574,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,3,0,-0.0768480136167589,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,3,1,0.06701084355082812,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,3,2,-0.03260215941455271,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,3,3,0.0039667500282065705,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,3,4,9.518293518957525e-05,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,3,5,0.0006446529807894793,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,3,6,0.00031793407641407783,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,3,7,-0.00216999718903575,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,3,8,0.0005502815266458072,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,3,9,0.17795032195824395,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,3,10,-0.02048965826455866,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,3,11,-0.01532808531205291,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,4,0,0.17220784987882243,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,4,1,-0.015700858532813167,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,4,2,0.0014084474281466338,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,4,3,9.518293518957525e-05,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,4,4,0.042515458160931476,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,4,5,0.08427386257821358,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,4,6,-0.0009154774979218496,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,4,7,0.0024651673741698716,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,4,8,-0.0010512312973025863,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,4,9,-0.4876445825497466,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,4,10,0.0633099211337925,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,4,11,0.32823307284688474,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,5,0,0.330076670394581,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,5,1,-0.023145756244852003,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,5,2,-0.0011308219015249686,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,5,3,0.0006446529807894793,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,5,4,0.08427386257821358,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,5,5,0.16757241754748356,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,5,6,-0.0018472680531191955,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,5,7,0.00454150692905771,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,5,8,-0.00210630850998332,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,5,9,-0.947310276068611,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,5,10,0.12330800355568904,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,5,11,0.8583048408227658,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,6,0,0.03482053325059976,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,6,1,0.002433965302112391,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,6,2,-0.0021761461066272998,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,6,3,0.00031793407641407783,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,6,4,-0.0009154774979218496,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,6,5,-0.0018472680531191955,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,6,6,0.009548283005897138,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,6,7,-0.010519960813828713,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,6,8,0.0019979012500772947,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,6,9,-0.08466270699852446,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,6,10,0.010140597731120152,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,6,11,0.09386316537869203,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,7,0,0.023675332813702096,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,7,1,-0.03219980296701916,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,7,2,0.016914976449785676,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,7,3,-0.00216999718903575,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,7,4,0.0024651673741698716,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,7,5,0.00454150692905771,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,7,6,-0.010519960813828713,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,7,7,0.014238656605375828,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,7,8,-0.0028818231143318777,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,7,9,-0.025388688623667856,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,7,10,-6.411845420518883e-05,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,7,11,-0.13702989525172046,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,8,0,-0.011937974726491298,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,8,1,0.008773561240630145,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,8,2,-0.004323782300194463,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,8,3,0.0005502815266458072,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,8,4,-0.0010512312973025863,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,8,5,-0.00210630850998332,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,8,6,0.0019979012500772947,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,8,7,-0.0028818231143318777,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,8,8,0.0006648090079341574,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,8,9,0.02458557182550173,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,8,10,-0.002214401679385,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,8,11,-0.03334568089593151,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,9,0,-7.384688498219738,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,9,1,3.4087702548027163,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,9,2,-1.516033777639711,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,9,3,0.17795032195824395,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,9,4,-0.4876445825497466,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,9,5,-0.947310276068611,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,9,6,-0.08466270699852446,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,9,7,-0.025388688623667856,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,9,8,0.02458557182550173,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,9,9,18.480061055450538,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,9,10,-2.226439832124676,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,9,11,-11.082776328485178,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,10,0,0.8584236485714694,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,10,1,-0.4025414743994373,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,10,2,0.17673010327150174,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,10,3,-0.02048965826455866,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,10,4,0.0633099211337925,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,10,5,0.12330800355568904,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,10,6,0.010140597731120152,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,10,7,-6.411845420518883e-05,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,10,8,-0.002214401679385,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,10,9,-2.226439832124676,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,10,10,0.27675439027241694,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,10,11,1.3730460870919816,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,11,0,2.9833870934598328,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,11,1,-0.5318398905326774,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,11,2,0.10232845365471574,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,11,3,-0.01532808531205291,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,11,4,0.32823307284688474,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,11,5,0.8583048408227658,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,11,6,0.09386316537869203,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,11,7,-0.13702989525172046,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,11,8,-0.03334568089593151,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,11,9,-11.082776328485178,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,11,10,1.3730460870919816,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,identity,11,11,102.99764024265988,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,0,0,0.021209390293059436,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,0,1,0.0456433721391685,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,0,2,-0.07690640702870233,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,0,3,0.02466554759768479,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,0,4,-0.01579467428326258,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,0,5,3.189959418646031e-05,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,0,6,-0.0007009650257292789,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,0,7,0.00612903605991141,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,0,8,-0.0011735314538268322,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,0,9,-0.009443098046888615,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,0,10,-0.04786634800481321,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,0,11,-0.10556904716621555,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,1,0,0.0456433721391685,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,1,1,1.2111227902711845,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,1,2,-1.1453085263878018,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,1,3,0.23343821808134804,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,1,4,0.7718325518893935,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,1,5,-0.4267324806109037,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,1,6,0.007990612636935788,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,1,7,0.020940624356889134,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,1,8,-0.004526279394769628,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,1,9,-0.01890532801226614,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,1,10,-0.10056612763670904,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,1,11,-0.3330583341342471,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,2,0,-0.07690640702870233,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,2,1,-1.1453085263878018,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,2,2,1.297886181692822,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,2,3,-0.30420594419311436,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,2,4,-0.6722767647370167,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,2,5,0.38800136091494136,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,2,6,-0.13852774292946146,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,2,7,0.03457270436439713,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,2,8,-0.0014328981559275373,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,2,9,0.03270906522252447,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,2,10,0.17048718100262045,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,2,11,0.44951937985353335,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,3,0,0.02466554759768479,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,3,1,0.23343821808134804,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,3,2,-0.30420594419311436,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,3,3,0.08347763129868312,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,3,4,0.022925826704523852,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,3,5,-0.02092547240780948,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,3,6,0.0028622252386914823,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,3,7,0.008440465469055169,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,3,8,-0.0017944193660150167,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,3,9,-0.010785425514205893,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,3,10,-0.05542003557664575,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,3,11,-0.1158588407010393,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,4,0,-0.01579467428326258,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,4,1,0.7718325518893935,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,4,2,-0.6722767647370167,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,4,3,0.022925826704523852,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,4,4,3.4402278008840015,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,4,5,-1.6650802541046392,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,4,6,1.4460799443451944,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,4,7,-0.7328534878694228,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,4,8,0.08949978808792607,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,4,9,0.013364753883883586,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,4,10,0.05812338571383716,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,4,11,-0.4535397588574867,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,5,0,3.189959418646031e-05,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,5,1,-0.4267324806109037,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,5,2,0.38800136091494136,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,5,3,-0.02092547240780948,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,5,4,-1.6650802541046392,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,5,5,0.8446497772970604,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,5,6,-0.6655845063143045,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,5,7,0.3351726534444197,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,5,8,-0.040760729715921894,singular_pinv_rank_11_of_12
C3,ZIP--ZINB,log,5,9,-0.0027180007281071552,singular_pinv_rank_11_of_12
