Scenario,DatasetLabel,Rep,Dataset,Model,Link,Log-Likelihood,AIC,BIC,nobs,n_params,success,nit,grad_norm_inf,cov_status,min_info_eig,info_rank,message
D1,Dataset 1,22,D1,ZIP,identity,-70153.79753842557,140315.59507685114,140347.2090270613,20000,4,True,11,0.0002439589086742,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,22,D1,ZINB,identity,-45530.98729840708,91071.97459681417,91111.49203457683,20000,5,True,15,0.000149769473041,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,22,D1,P+NB,identity,-44932.55230624529,89877.10461249058,89924.5255378058,20000,6,True,16,0.0002538090187762,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,22,D1,Z+P+NB,identity,-44414.38992041825,88844.7798408365,88908.00774125679,20000,8,True,23,0.0003059419719909,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,22,D1,ZIP--ZINB,identity,-44341.8784094528,88703.7568189056,88782.79169443097,20000,10,True,42,0.0010959553212391,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,23,D1,Poisson,identity,-98608.5071180096,197221.0142360192,197236.82121112428,20000,2,True,8,7.0459080943052754e-06,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,23,D1,NB,identity,-46614.33868707436,93234.67737414873,93258.38783680632,20000,3,True,11,4.421747681193633e-05,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,23,D1,ZIP,identity,-71274.75759842106,142557.5151968421,142589.12914705227,20000,4,True,11,0.0002246241381117,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,23,D1,ZINB,identity,-45878.45740176992,91766.91480353984,91806.43224130252,20000,5,True,16,7.176776121464723e-05,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,23,D1,P+NB,identity,-45283.26177159487,90578.52354318976,90625.94446850495,20000,6,True,34,0.0002951291773563,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,23,D1,Z+P+NB,identity,-44725.99770425375,89467.9954085075,89531.22330892779,20000,8,True,18,0.0002451824604241,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,23,D1,ZIP--ZINB,identity,-44632.6650746995,89285.330149399,89364.36502492437,20000,10,True,41,8.588565555097635e-05,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,26,D1,Poisson,identity,-99131.48155236112,198266.96310472224,198282.7700798273,20000,2,True,7,4.257628632320376e-06,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,26,D1,NB,identity,-46526.55630704112,93059.11261408225,93082.82307673983,20000,3,True,9,7.384077199557026e-05,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,26,D1,ZIP,identity,-71006.30902674294,142020.61805348587,142052.23200369603,20000,4,True,16,0.0001743434104873,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,26,D1,ZINB,identity,-45711.120837034265,91432.24167406851,91471.7591118312,20000,5,True,18,0.000132160200484,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,26,D1,P+NB,identity,-45121.29448829526,90254.58897659052,90302.00990190574,20000,6,True,31,0.0001766304559893,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,26,D1,Z+P+NB,identity,-44518.05540768658,89052.11081537316,89115.33871579345,20000,8,True,21,0.0001575929004359,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,26,D1,ZIP--ZINB,identity,-44456.58525958932,88933.17051917865,89012.20539470401,20000,10,True,16,0.0004115056735006,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,28,D1,Poisson,identity,-96928.59951751462,193861.19903502925,193877.0060101344,20000,2,True,7,3.409950271238138e-05,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,28,D1,NB,identity,-46176.59194871142,92359.18389742284,92382.89436008043,20000,3,True,7,2.833596285123363e-05,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,28,D1,ZIP,identity,-69530.28764309947,139068.57528619893,139100.1892364091,20000,4,True,11,0.0001927494532938,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,28,D1,ZINB,identity,-45428.94109231616,90867.88218463233,90907.399622395,20000,5,True,16,2.809837784750746e-05,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,28,D1,P+NB,identity,-44888.71202788931,89789.42405577863,89836.84498109385,20000,6,True,22,0.0001740635504425,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,28,D1,Z+P+NB,identity,-44332.22823608932,88680.45647217864,88743.68437259893,20000,8,True,21,0.001254790427831,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,28,D1,ZIP--ZINB,identity,-44262.27841394844,88544.55682789687,88623.59170342224,20000,10,True,40,0.0002689418568597,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,27,D1,Poisson,identity,-98975.79136028329,197955.58272056657,197971.38969567165,20000,2,True,6,0.0002664214816063,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,27,D1,NB,identity,-46510.27993631816,93026.55987263632,93050.27033529391,20000,3,True,11,1.7452610029167204e-05,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,27,D1,ZIP,identity,-71528.30252029732,143064.60504059464,143096.2189908048,20000,4,True,12,5.485735697030592e-06,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,27,D1,ZINB,identity,-45815.139180278304,91640.2783605566,91679.79579831928,20000,5,True,16,0.0001044495580108,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,27,D1,P+NB,identity,-45161.6487031687,90335.2974063374,90382.71833165262,20000,6,True,19,0.0003177923047258,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,27,D1,Z+P+NB,identity,-44643.739755115625,89303.47951023125,89366.70741065154,20000,8,True,24,0.0004734621870303,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,27,D1,ZIP--ZINB,identity,-44581.86989812867,89183.73979625735,89262.77467178271,20000,10,True,42,0.0001800607507919,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,25,D1,Poisson,identity,-99210.43183854192,198424.86367708383,198440.6706521889,20000,2,True,7,4.922643634319712e-05,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,25,D1,NB,identity,-46684.8710855236,93375.7421710472,93399.4526337048,20000,3,True,7,0.0002251424352515,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,25,D1,ZIP,identity,-71502.64528649268,143013.29057298537,143044.90452319552,20000,4,True,14,0.0001889484808339,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,25,D1,ZINB,identity,-45892.33554558302,91794.67109116603,91834.18852892872,20000,5,True,13,4.134312847131096e-05,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,25,D1,P+NB,identity,-45286.92389209434,90585.84778418868,90633.2687095039,20000,6,True,40,0.0001014618873417,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,25,D1,Z+P+NB,identity,-44694.5619110455,89405.123822091,89468.35172251129,20000,8,True,24,0.0003940273404965,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,25,D1,ZIP--ZINB,identity,-44603.05990396337,89226.11980792673,89305.1546834521,20000,10,True,42,0.0007429815362229,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,24,D1,Poisson,identity,-99203.5293216758,198411.0586433516,198426.86561845668,20000,2,True,7,3.830071323873696e-06,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,24,D1,NB,identity,-46640.85374289004,93287.70748578008,93311.41794843768,20000,3,True,8,3.577512854915921e-05,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,24,D1,ZIP,identity,-71820.04081080266,143648.08162160532,143679.69557181548,20000,4,True,11,0.0003060746180836,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,24,D1,ZINB,identity,-45915.89775956906,91841.79551913812,91881.3129569008,20000,5,True,18,0.0003162251411086,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,24,D1,P+NB,identity,-45304.86567119711,90621.73134239424,90669.15226770945,20000,6,True,16,0.0002803481535741,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,24,D1,Z+P+NB,identity,-44753.52176428124,89523.04352856247,89586.27142898276,20000,8,True,21,0.0005169658800185,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,24,D1,ZIP--ZINB,identity,-44681.48114327868,89382.96228655736,89461.99716208273,20000,10,True,33,0.0002574457682822,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,29,D1,Poisson,identity,-98468.76395130652,196941.52790261304,196957.3348777181,20000,2,True,7,1.740539901651239e-05,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,29,D1,NB,identity,-46534.234009989406,93074.4680199788,93098.17848263642,20000,3,True,8,9.802398253100364e-07,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,29,D1,ZIP,identity,-70457.30895841034,140922.6179168207,140954.23186703085,20000,4,True,12,8.366822019922893e-05,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,29,D1,ZINB,identity,-45768.72045516172,91547.44091032344,91586.95834808612,20000,5,True,16,0.0003357971515314,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,29,D1,P+NB,identity,-45252.482378207234,90516.96475641448,90564.38568172968,20000,6,True,15,0.0001220425579627,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,29,D1,Z+P+NB,identity,-44676.17988973993,89368.35977947986,89431.58767990014,20000,8,True,20,0.0002391052628851,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,29,D1,ZIP--ZINB,identity,-44606.3597099365,89232.719419873,89311.75429539836,20000,10,True,42,0.0001787147751506,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,30,D1,Poisson,identity,-99265.90938458029,198535.81876916057,198551.62574426565,20000,2,True,9,0.0001205349941413,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,30,D1,NB,identity,-46687.14473399137,93380.28946798274,93403.99993064036,20000,3,True,19,0.0001794684838785,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,30,D1,ZIP,identity,-72066.737171488,144141.474342976,144173.08829318616,20000,4,True,12,3.71862949321844e-05,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,30,D1,ZINB,identity,-45958.16498719594,91926.32997439188,91965.84741215456,20000,5,True,18,7.713348474375215e-05,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,30,D1,P+NB,identity,-45261.74486900622,90535.48973801245,90582.91066332768,20000,6,True,15,0.0002621374962785,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,30,D1,Z+P+NB,identity,-44729.210120935706,89474.42024187141,89537.6481422917,20000,8,True,21,0.0002318969342913,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,30,D1,ZIP--ZINB,identity,-44668.91976854261,89357.83953708521,89436.87441261057,20000,10,True,15,0.0004714824135512,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,31,D1,Poisson,identity,-99354.01869454946,198712.03738909893,198727.844364204,20000,2,True,7,1.779962582681982e-05,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,31,D1,NB,identity,-46657.64285180018,93321.28570360036,93344.99616625796,20000,3,True,9,4.348427198649224e-05,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,31,D1,ZIP,identity,-71440.30166606209,142888.60333212418,142920.21728233434,20000,4,True,11,0.00018512205409,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,31,D1,ZINB,identity,-45898.74062379972,91807.48124759944,91846.99868536212,20000,5,True,16,5.458092823795724e-05,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,31,D1,P+NB,identity,-45295.1706891067,90602.3413782134,90649.76230352862,20000,6,True,14,0.0002009916610996,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,31,D1,Z+P+NB,identity,-44714.84604771536,89445.69209543071,89508.919995851,20000,8,True,23,0.0001433400929336,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,31,D1,ZIP--ZINB,identity,-44638.09629051367,89296.19258102734,89375.2274565527,20000,10,True,15,0.0004082251493316,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,33,D1,Poisson,identity,-98616.4880976234,197236.97619524685,197252.7831703519,20000,2,True,7,6.512357376844708e-05,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,33,D1,NB,identity,-46383.83065759139,92773.66131518278,92797.37177784038,20000,3,True,8,1.82588863288653e-05,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,33,D1,ZIP,identity,-70504.40080346164,141016.80160692328,141048.41555713344,20000,4,True,13,0.0002215676521691,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,33,D1,ZINB,identity,-45602.01524922355,91214.0304984471,91253.54793620978,20000,5,True,20,0.0002525097750476,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,33,D1,P+NB,identity,-44976.63949040687,89965.27898081375,90012.69990612897,20000,6,True,13,5.309933803765432e-05,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,33,D1,Z+P+NB,identity,-44395.39211957131,88806.78423914262,88870.01213956291,20000,8,True,20,0.000377135937839,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,33,D1,ZIP--ZINB,identity,-44325.34296188424,88670.68592376847,88749.72079929383,20000,10,True,15,0.0001433338735412,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,34,D1,Poisson,identity,-97901.1613252304,195806.3226504608,195822.1296255659,20000,2,True,7,4.302343542317288e-06,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,34,D1,NB,identity,-46296.74289052135,92599.48578104268,92623.1962437003,20000,3,True,8,1.8901822530115187e-05,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,34,D1,ZIP,identity,-70388.42943135937,140784.85886271874,140816.4728129289,20000,4,True,12,0.0003456872142744,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,34,D1,ZINB,identity,-45539.77161671934,91089.54323343869,91129.06067120135,20000,5,True,17,0.0004152564861627,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,34,D1,P+NB,identity,-44979.17583640719,89970.35167281437,90017.7725981296,20000,6,True,15,0.0002955277248908,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,34,D1,Z+P+NB,identity,-44443.41076017817,88902.82152035634,88966.04942077663,20000,8,True,20,0.0008904716844827,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,34,D1,ZIP--ZINB,identity,-44386.69705444045,88793.3941088809,88872.42898440626,20000,10,True,36,0.000165962497264,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,35,D1,Poisson,identity,-99141.966850257,198287.933700514,198303.74067561908,20000,2,True,6,1.918691718394428e-05,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,35,D1,NB,identity,-46526.31839316585,93058.6367863317,93082.3472489893,20000,3,True,8,0.0001678042420678,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,35,D1,ZIP,identity,-71188.20127752157,142384.40255504314,142416.0165052533,20000,4,True,14,0.0001160888646034,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,35,D1,ZINB,identity,-45761.995306528224,91533.99061305643,91573.50805081912,20000,5,True,20,7.710205092346933e-05,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,35,D1,P+NB,identity,-45175.30943512182,90362.61887024363,90410.03979555886,20000,6,True,20,0.0001724192594281,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,35,D1,Z+P+NB,identity,-44607.00484894542,89230.00969789084,89293.23759831113,20000,8,True,33,0.000394187352569,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,35,D1,ZIP--ZINB,identity,-44551.44406123215,89122.8881224643,89201.92299798966,20000,10,True,42,0.0002733670207675,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,32,D1,Poisson,identity,-98523.81972609564,197051.6394521913,197067.4464272964,20000,2,True,6,0.0003283578006398,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,32,D1,NB,identity,-46241.22267665032,92488.44535330065,92512.15581595823,20000,3,True,20,0.0001088969139573,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,32,D1,ZIP,identity,-70109.55013263147,140227.10026526294,140258.7142154731,20000,4,True,12,0.0001968997335307,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,32,D1,ZINB,identity,-45416.59684430221,90843.19368860444,90882.71112636712,20000,5,True,21,0.000329460828039,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,32,D1,P+NB,identity,-44891.04175313708,89794.08350627415,89841.50443158938,20000,6,True,18,1.3216416867578571e-05,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,32,D1,Z+P+NB,identity,-44276.91018630748,88569.82037261495,88633.04827303524,20000,8,True,23,0.0007174880666921,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,32,D1,ZIP--ZINB,identity,-44223.11186018619,88466.22372037238,88545.25859589774,20000,10,True,14,0.000312237468239,not_computed,,0,Optimization terminated successfully
D1,Dataset 1,36,D1,Poisson,identity,-99636.29037672008,199276.58075344007,199292.38772854523,20000,2,True,6,0.0002148174198888,not_computed,,0,Optimization terminated successfully
